"Result Indicator","Lab Sample No","PWS ID","Prep Date","Analyzed Date","Time","Analyte Code","Method Code","Lab ID","Cert Agency","Data Quality","MRL","Detect Level","Unit Code","<Detect Level","Concentration","Analyte","Sample Identification","COC #"
"MWHResult","380-73208-1","HI0000214","","12/02/2023","215000","2992","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Ethylbenzene","Lahaina WTP Plant Vault C 112923139 01","380-73208-1"
"MWHResult","380-73208-1","HI0000214","","12/02/2023","215000","2996","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Styrene","Lahaina WTP Plant Vault C 112923139 01","380-73208-1"
"MWHResult","380-73208-1","HI0000214","","12/02/2023","215000","2997","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Xylene","Lahaina WTP Plant Vault C 112923139 01","380-73208-1"
"MWHResult","380-73208-2","HI0000214","","12/02/2023","221200","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene","Waipuka Tank 112923139 02","380-73208-1"
"MWHResult","380-73208-2","HI0000214","","12/02/2023","221200","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene","Waipuka Tank 112923139 02","380-73208-1"
"MWHResult","380-73208-2","HI0000214","","12/02/2023","221200","2414","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,3-Trichloropropane","Waipuka Tank 112923139 02","380-73208-1"
"MWHResult","380-73208-2","HI0000214","","12/02/2023","221200","2955","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Xylenes, Total","Waipuka Tank 112923139 02","380-73208-1"
"MWHResult","380-73208-2","HI0000214","","12/02/2023","221200","2963","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","m,p-Xylenes","Waipuka Tank 112923139 02","380-73208-1"
"MWHResult","380-73208-2","HI0000214","","12/02/2023","221200","2964","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Dichloromethane","Waipuka Tank 112923139 02","380-73208-1"
"MWHResult","380-73208-2","HI0000214","","12/02/2023","221200","2968","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Dichlorobenzene","Waipuka Tank 112923139 02","380-73208-1"
"MWHResult","380-73208-2","HI0000214","","12/02/2023","221200","2969","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","p-Dichlorobenzene","Waipuka Tank 112923139 02","380-73208-1"
"MWHResult","380-73208-2","HI0000214","","12/02/2023","221200","2976","524.2","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","Vinyl Chloride (VC)","Waipuka Tank 112923139 02","380-73208-1"
"MWHResult","380-73208-2","HI0000214","","12/02/2023","221200","2977","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1-Dichloroethene","Waipuka Tank 112923139 02","380-73208-1"
"MWHResult","380-73208-2","HI0000214","","12/02/2023","221200","2979","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","trans-1,2-Dichloroethylene","Waipuka Tank 112923139 02","380-73208-1"
"MWHResult","380-73208-2","HI0000214","","12/02/2023","221200","2980","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloroethane","Waipuka Tank 112923139 02","380-73208-1"
"MWHResult","380-73208-2","HI0000214","","12/02/2023","221200","2981","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,1-Trichloroethane","Waipuka Tank 112923139 02","380-73208-1"
"MWHResult","380-73208-2","HI0000214","","12/02/2023","221200","2982","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Carbon tetrachloride","Waipuka Tank 112923139 02","380-73208-1"
"MWHResult","380-73208-2","HI0000214","","12/02/2023","221200","2983","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloropropane","Waipuka Tank 112923139 02","380-73208-1"
"MWHResult","380-73208-2","HI0000214","","12/02/2023","221200","2984","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Trichloroethylene","Waipuka Tank 112923139 02","380-73208-1"
"MWHResult","380-73208-2","HI0000214","","12/02/2023","221200","2985","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,2-Trichloroethane","Waipuka Tank 112923139 02","380-73208-1"
"MWHResult","380-73208-2","HI0000214","","12/02/2023","221200","2987","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Tetrachloroethylene","Waipuka Tank 112923139 02","380-73208-1"
"MWHResult","380-73208-2","HI0000214","","12/02/2023","221200","2989","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Chlorobenzene","Waipuka Tank 112923139 02","380-73208-1"
"MWHResult","380-73208-2","HI0000214","","12/02/2023","221200","2990","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Benzene","Waipuka Tank 112923139 02","380-73208-1"
"MWHResult","380-73208-2","HI0000214","","12/02/2023","221200","2991","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Toluene","Waipuka Tank 112923139 02","380-73208-1"
"MWHResult","380-73208-2","HI0000214","","12/02/2023","221200","2992","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Ethylbenzene","Waipuka Tank 112923139 02","380-73208-1"
"MWHResult","380-73208-2","HI0000214","","12/02/2023","221200","2996","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Styrene","Waipuka Tank 112923139 02","380-73208-1"
"MWHResult","380-73208-2","HI0000214","","12/02/2023","221200","2997","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Xylene","Waipuka Tank 112923139 02","380-73208-1"
"MWHResult","380-73208-3","HI0000214","","12/03/2023","013300","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene","Kanaha Tank 112923139 03","380-73208-1"
"MWHResult","380-73208-3","HI0000214","","12/03/2023","013300","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene","Kanaha Tank 112923139 03","380-73208-1"
"MWHResult","380-73208-3","HI0000214","","12/03/2023","013300","2414","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,3-Trichloropropane","Kanaha Tank 112923139 03","380-73208-1"
"MWHResult","380-73208-3","HI0000214","","12/03/2023","013300","2955","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Xylenes, Total","Kanaha Tank 112923139 03","380-73208-1"
"MWHResult","380-73208-3","HI0000214","","12/03/2023","013300","2963","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","m,p-Xylenes","Kanaha Tank 112923139 03","380-73208-1"
"MWHResult","380-73208-3","HI0000214","","12/03/2023","013300","2964","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Dichloromethane","Kanaha Tank 112923139 03","380-73208-1"
"MWHResult","380-73208-3","HI0000214","","12/03/2023","013300","2968","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Dichlorobenzene","Kanaha Tank 112923139 03","380-73208-1"
"MWHResult","380-73208-3","HI0000214","","12/03/2023","013300","2969","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","p-Dichlorobenzene","Kanaha Tank 112923139 03","380-73208-1"
"MWHResult","380-73208-3","HI0000214","","12/03/2023","013300","2976","524.2","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","Vinyl Chloride (VC)","Kanaha Tank 112923139 03","380-73208-1"
"MWHResult","380-73208-3","HI0000214","","12/03/2023","013300","2977","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1-Dichloroethene","Kanaha Tank 112923139 03","380-73208-1"
"MWHResult","380-73208-3","HI0000214","","12/03/2023","013300","2979","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","trans-1,2-Dichloroethylene","Kanaha Tank 112923139 03","380-73208-1"
"MWHResult","380-73208-3","HI0000214","","12/03/2023","013300","2980","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloroethane","Kanaha Tank 112923139 03","380-73208-1"
"MWHResult","380-73208-3","HI0000214","","12/03/2023","013300","2981","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,1-Trichloroethane","Kanaha Tank 112923139 03","380-73208-1"
"MWHResult","380-73208-3","HI0000214","","12/03/2023","013300","2982","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Carbon tetrachloride","Kanaha Tank 112923139 03","380-73208-1"
"MWHResult","380-73208-3","HI0000214","","12/03/2023","013300","2983","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloropropane","Kanaha Tank 112923139 03","380-73208-1"
"MWHResult","380-73208-3","HI0000214","","12/03/2023","013300","2984","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Trichloroethylene","Kanaha Tank 112923139 03","380-73208-1"
"MWHResult","380-73208-3","HI0000214","","12/03/2023","013300","2985","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,2-Trichloroethane","Kanaha Tank 112923139 03","380-73208-1"
"MWHResult","380-73208-3","HI0000214","","12/03/2023","013300","2987","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Tetrachloroethylene","Kanaha Tank 112923139 03","380-73208-1"
"MWHResult","380-73208-3","HI0000214","","12/03/2023","013300","2989","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Chlorobenzene","Kanaha Tank 112923139 03","380-73208-1"
"MWHResult","380-73208-3","HI0000214","","12/03/2023","013300","2990","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Benzene","Kanaha Tank 112923139 03","380-73208-1"
"MWHResult","380-73208-3","HI0000214","","12/03/2023","013300","2991","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Toluene","Kanaha Tank 112923139 03","380-73208-1"
"MWHResult","380-73208-3","HI0000214","","12/03/2023","013300","2992","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Ethylbenzene","Kanaha Tank 112923139 03","380-73208-1"
"MWHResult","380-73208-3","HI0000214","","12/03/2023","013300","2996","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Styrene","Kanaha Tank 112923139 03","380-73208-1"
"MWHResult","380-73208-3","HI0000214","","12/03/2023","013300","2997","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Xylene","Kanaha Tank 112923139 03","380-73208-1"
"MWHResult","380-73208-4","HI0000214","","12/03/2023","015600","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene","Kaakolu St Hyd 158 112923139 04","380-73208-1"
"MWHResult","380-73208-4","HI0000214","","12/03/2023","015600","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene","Kaakolu St Hyd 158 112923139 04","380-73208-1"
"MWHResult","380-73208-4","HI0000214","","12/03/2023","015600","2414","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,3-Trichloropropane","Kaakolu St Hyd 158 112923139 04","380-73208-1"
"MWHResult","380-73208-4","HI0000214","","12/03/2023","015600","2955","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Xylenes, Total","Kaakolu St Hyd 158 112923139 04","380-73208-1"
"MWHResult","380-73208-4","HI0000214","","12/03/2023","015600","2963","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","m,p-Xylenes","Kaakolu St Hyd 158 112923139 04","380-73208-1"
"MWHResult","380-73208-4","HI0000214","","12/03/2023","015600","2964","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Dichloromethane","Kaakolu St Hyd 158 112923139 04","380-73208-1"
"MWHResult","380-73208-4","HI0000214","","12/03/2023","015600","2968","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Dichlorobenzene","Kaakolu St Hyd 158 112923139 04","380-73208-1"
"MWHResult","380-73208-4","HI0000214","","12/03/2023","015600","2969","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","p-Dichlorobenzene","Kaakolu St Hyd 158 112923139 04","380-73208-1"
"MWHResult","380-73208-4","HI0000214","","12/03/2023","015600","2976","524.2","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","Vinyl Chloride (VC)","Kaakolu St Hyd 158 112923139 04","380-73208-1"
"MWHResult","380-73208-4","HI0000214","","12/03/2023","015600","2977","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1-Dichloroethene","Kaakolu St Hyd 158 112923139 04","380-73208-1"
"MWHResult","380-73208-4","HI0000214","","12/03/2023","015600","2979","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","trans-1,2-Dichloroethylene","Kaakolu St Hyd 158 112923139 04","380-73208-1"
"MWHResult","380-73208-4","HI0000214","","12/03/2023","015600","2980","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloroethane","Kaakolu St Hyd 158 112923139 04","380-73208-1"
"MWHResult","380-73208-4","HI0000214","","12/03/2023","015600","2981","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,1-Trichloroethane","Kaakolu St Hyd 158 112923139 04","380-73208-1"
"MWHResult","380-73208-4","HI0000214","","12/03/2023","015600","2982","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Carbon tetrachloride","Kaakolu St Hyd 158 112923139 04","380-73208-1"
"MWHResult","380-73208-4","HI0000214","","12/03/2023","015600","2983","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloropropane","Kaakolu St Hyd 158 112923139 04","380-73208-1"
"MWHResult","380-73208-4","HI0000214","","12/03/2023","015600","2984","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Trichloroethylene","Kaakolu St Hyd 158 112923139 04","380-73208-1"
"MWHResult","380-73208-4","HI0000214","","12/03/2023","015600","2985","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,2-Trichloroethane","Kaakolu St Hyd 158 112923139 04","380-73208-1"
"MWHResult","380-73208-4","HI0000214","","12/03/2023","015600","2987","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Tetrachloroethylene","Kaakolu St Hyd 158 112923139 04","380-73208-1"
"MWHResult","380-73208-4","HI0000214","","12/03/2023","015600","2989","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Chlorobenzene","Kaakolu St Hyd 158 112923139 04","380-73208-1"
"MWHResult","380-73208-4","HI0000214","","12/03/2023","015600","2990","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Benzene","Kaakolu St Hyd 158 112923139 04","380-73208-1"
"MWHResult","380-73208-4","HI0000214","","12/03/2023","015600","2991","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Toluene","Kaakolu St Hyd 158 112923139 04","380-73208-1"
"MWHResult","380-73208-4","HI0000214","","12/03/2023","015600","2992","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Ethylbenzene","Kaakolu St Hyd 158 112923139 04","380-73208-1"
"MWHResult","380-73208-4","HI0000214","","12/03/2023","015600","2996","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Styrene","Kaakolu St Hyd 158 112923139 04","380-73208-1"
"MWHResult","380-73208-4","HI0000214","","12/03/2023","015600","2997","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Xylene","Kaakolu St Hyd 158 112923139 04","380-73208-1"
"MWHResult","380-73208-5","HI0000214","","12/03/2023","021800","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene","Kanakea Loop Hyd 208 112923139 05","380-73208-1"
"MWHResult","380-73208-5","HI0000214","","12/03/2023","021800","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene","Kanakea Loop Hyd 208 112923139 05","380-73208-1"
"MWHResult","380-73208-5","HI0000214","","12/03/2023","021800","2414","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,3-Trichloropropane","Kanakea Loop Hyd 208 112923139 05","380-73208-1"
"MWHResult","380-73208-5","HI0000214","","12/03/2023","021800","2955","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Xylenes, Total","Kanakea Loop Hyd 208 112923139 05","380-73208-1"
"MWHResult","380-73208-5","HI0000214","","12/03/2023","021800","2963","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","m,p-Xylenes","Kanakea Loop Hyd 208 112923139 05","380-73208-1"
"MWHResult","380-73208-5","HI0000214","","12/03/2023","021800","2964","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Dichloromethane","Kanakea Loop Hyd 208 112923139 05","380-73208-1"
"MWHResult","380-73208-5","HI0000214","","12/03/2023","021800","2968","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Dichlorobenzene","Kanakea Loop Hyd 208 112923139 05","380-73208-1"
"MWHResult","380-73208-5","HI0000214","","12/03/2023","021800","2969","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","p-Dichlorobenzene","Kanakea Loop Hyd 208 112923139 05","380-73208-1"
"MWHResult","380-73208-5","HI0000214","","12/03/2023","021800","2976","524.2","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","Vinyl Chloride (VC)","Kanakea Loop Hyd 208 112923139 05","380-73208-1"
"MWHResult","380-73208-5","HI0000214","","12/03/2023","021800","2977","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1-Dichloroethene","Kanakea Loop Hyd 208 112923139 05","380-73208-1"
"MWHResult","380-73208-5","HI0000214","","12/03/2023","021800","2979","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","trans-1,2-Dichloroethylene","Kanakea Loop Hyd 208 112923139 05","380-73208-1"
"MWHResult","380-73208-5","HI0000214","","12/03/2023","021800","2980","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloroethane","Kanakea Loop Hyd 208 112923139 05","380-73208-1"
"MWHResult","380-73208-5","HI0000214","","12/03/2023","021800","2981","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,1-Trichloroethane","Kanakea Loop Hyd 208 112923139 05","380-73208-1"
"MWHResult","380-73208-5","HI0000214","","12/03/2023","021800","2982","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Carbon tetrachloride","Kanakea Loop Hyd 208 112923139 05","380-73208-1"
"MWHResult","380-73208-5","HI0000214","","12/03/2023","021800","2983","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloropropane","Kanakea Loop Hyd 208 112923139 05","380-73208-1"
"MWHResult","380-73208-5","HI0000214","","12/03/2023","021800","2984","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Trichloroethylene","Kanakea Loop Hyd 208 112923139 05","380-73208-1"
"MWHResult","380-73208-5","HI0000214","","12/03/2023","021800","2985","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,2-Trichloroethane","Kanakea Loop Hyd 208 112923139 05","380-73208-1"
"MWHResult","380-73208-5","HI0000214","","12/03/2023","021800","2987","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Tetrachloroethylene","Kanakea Loop Hyd 208 112923139 05","380-73208-1"
"MWHResult","380-73208-5","HI0000214","","12/03/2023","021800","2989","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Chlorobenzene","Kanakea Loop Hyd 208 112923139 05","380-73208-1"
"MWHResult","380-73208-5","HI0000214","","12/03/2023","021800","2990","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Benzene","Kanakea Loop Hyd 208 112923139 05","380-73208-1"
"MWHResult","380-73208-5","HI0000214","","12/03/2023","021800","2991","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Toluene","Kanakea Loop Hyd 208 112923139 05","380-73208-1"
"MWHResult","380-73208-5","HI0000214","","12/03/2023","021800","2992","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Ethylbenzene","Kanakea Loop Hyd 208 112923139 05","380-73208-1"
"MWHResult","380-73208-5","HI0000214","","12/03/2023","021800","2996","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Styrene","Kanakea Loop Hyd 208 112923139 05","380-73208-1"
"MWHResult","380-73208-5","HI0000214","","12/03/2023","021800","2997","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Xylene","Kanakea Loop Hyd 208 112923139 05","380-73208-1"
"MWHResult","380-73208-6","HI0000214","","12/03/2023","024000","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene","Kanakea Loop Hyd 210 112923139 06","380-73208-1"
"MWHResult","380-73208-6","HI0000214","","12/03/2023","024000","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene","Kanakea Loop Hyd 210 112923139 06","380-73208-1"
"MWHResult","380-73208-6","HI0000214","","12/03/2023","024000","2414","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,3-Trichloropropane","Kanakea Loop Hyd 210 112923139 06","380-73208-1"
"MWHResult","380-73208-6","HI0000214","","12/03/2023","024000","2955","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Xylenes, Total","Kanakea Loop Hyd 210 112923139 06","380-73208-1"
"MWHResult","380-73208-6","HI0000214","","12/03/2023","024000","2963","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","m,p-Xylenes","Kanakea Loop Hyd 210 112923139 06","380-73208-1"
"MWHResult","380-73208-6","HI0000214","","12/03/2023","024000","2964","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Dichloromethane","Kanakea Loop Hyd 210 112923139 06","380-73208-1"
"MWHResult","380-73208-6","HI0000214","","12/03/2023","024000","2968","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Dichlorobenzene","Kanakea Loop Hyd 210 112923139 06","380-73208-1"
"MWHResult","380-73208-6","HI0000214","","12/03/2023","024000","2969","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","p-Dichlorobenzene","Kanakea Loop Hyd 210 112923139 06","380-73208-1"
"MWHResult","380-73208-6","HI0000214","","12/03/2023","024000","2976","524.2","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","Vinyl Chloride (VC)","Kanakea Loop Hyd 210 112923139 06","380-73208-1"
"MWHResult","380-73208-6","HI0000214","","12/03/2023","024000","2977","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1-Dichloroethene","Kanakea Loop Hyd 210 112923139 06","380-73208-1"
"MWHResult","380-73208-6","HI0000214","","12/03/2023","024000","2979","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","trans-1,2-Dichloroethylene","Kanakea Loop Hyd 210 112923139 06","380-73208-1"
