"Result Indicator","Lab Sample No","PWS ID","Prep Date","Analyzed Date","Time","Analyte Code","Method Code","Lab ID","Cert Agency","Data Quality","MRL","Detect Level","Unit Code","<Detect Level","Concentration","Analyte","Sample Identification","COC #"
"MWHResult","380-59606-1","HI0000212","","08/18/2023","212900","2378","524.2","LABMWH","STATE","A","MDL","0.070","UG/L","Y","","1,2,4-Trichlorobenzene","Lahaina TP Vault C","380-59606-1"
"MWHResult","380-59606-1","HI0000212","","08/18/2023","212900","2380","524.2","LABMWH","STATE","A","MDL","0.14","UG/L","Y","","cis-1,2-Dichloroethylene","Lahaina TP Vault C","380-59606-1"
"MWHResult","380-59606-1","HI0000212","","08/18/2023","212900","2414","524.2","LABMWH","STATE","A","MDL","0.054","UG/L","Y","","1,2,3-Trichloropropane","Lahaina TP Vault C","380-59606-1"
"MWHResult","380-59606-1","HI0000212","","08/18/2023","212900","2955","524.2","LABMWH","STATE","A","MDL","0.30","UG/L","Y","","Xylenes, Total","Lahaina TP Vault C","380-59606-1"
"MWHResult","380-59606-1","HI0000212","","08/18/2023","212900","2963","524.2","LABMWH","STATE","A","MDL","0.23","UG/L","Y","","m,p-Xylenes","Lahaina TP Vault C","380-59606-1"
"MWHResult","380-59606-1","HI0000212","","08/18/2023","212900","2964","524.2","LABMWH","STATE","A","MDL","0.074","UG/L","Y","","Dichloromethane","Lahaina TP Vault C","380-59606-1"
"MWHResult","380-59606-1","HI0000212","","08/18/2023","212900","2968","524.2","LABMWH","STATE","A","MDL","0.076","UG/L","Y","","o-Dichlorobenzene","Lahaina TP Vault C","380-59606-1"
"MWHResult","380-59606-1","HI0000212","","08/18/2023","212900","2969","524.2","LABMWH","STATE","A","MDL","0.092","UG/L","Y","","p-Dichlorobenzene","Lahaina TP Vault C","380-59606-1"
"MWHResult","380-59606-1","HI0000212","","08/18/2023","212900","2976","524.2","LABMWH","STATE","A","MDL","0.077","UG/L","Y","","Vinyl Chloride (VC)","Lahaina TP Vault C","380-59606-1"
"MWHResult","380-59606-1","HI0000212","","08/18/2023","212900","2977","524.2","LABMWH","STATE","A","MDL","0.11","UG/L","Y","","1,1-Dichloroethene","Lahaina TP Vault C","380-59606-1"
"MWHResult","380-59606-1","HI0000212","","08/18/2023","212900","2979","524.2","LABMWH","STATE","A","MDL","0.11","UG/L","Y","","trans-1,2-Dichloroethylene","Lahaina TP Vault C","380-59606-1"
"MWHResult","380-59606-1","HI0000212","","08/18/2023","212900","2980","524.2","LABMWH","STATE","A","MDL","0.12","UG/L","Y","","1,2-Dichloroethane","Lahaina TP Vault C","380-59606-1"
"MWHResult","380-59606-1","HI0000212","","08/18/2023","212900","2981","524.2","LABMWH","STATE","A","MDL","0.079","UG/L","Y","","1,1,1-Trichloroethane","Lahaina TP Vault C","380-59606-1"
"MWHResult","380-59606-1","HI0000212","","08/18/2023","212900","2982","524.2","LABMWH","STATE","A","MDL","0.087","UG/L","Y","","Carbon tetrachloride","Lahaina TP Vault C","380-59606-1"
"MWHResult","380-59606-1","HI0000212","","08/18/2023","212900","2983","524.2","LABMWH","STATE","A","MDL","0.071","UG/L","Y","","1,2-Dichloropropane","Lahaina TP Vault C","380-59606-1"
"MWHResult","380-59606-1","HI0000212","","08/18/2023","212900","2984","524.2","LABMWH","STATE","A","MDL","0.097","UG/L","Y","","Trichloroethylene","Lahaina TP Vault C","380-59606-1"
"MWHResult","380-59606-1","HI0000212","","08/18/2023","212900","2985","524.2","LABMWH","STATE","A","MDL","0.075","UG/L","Y","","1,1,2-Trichloroethane","Lahaina TP Vault C","380-59606-1"
"MWHResult","380-59606-1","HI0000212","","08/18/2023","212900","2987","524.2","LABMWH","STATE","A","MDL","0.28","UG/L","Y","","Tetrachloroethylene","Lahaina TP Vault C","380-59606-1"
"MWHResult","380-59606-1","HI0000212","","08/18/2023","212900","2989","524.2","LABMWH","STATE","A","MDL","0.067","UG/L","Y","","Chlorobenzene","Lahaina TP Vault C","380-59606-1"
"MWHResult","380-59606-1","HI0000212","","08/18/2023","212900","2990","524.2","LABMWH","STATE","A","MDL","0.12","UG/L","Y","","Benzene","Lahaina TP Vault C","380-59606-1"
"MWHResult","380-59606-1","HI0000212","","08/18/2023","212900","2991","524.2","LABMWH","STATE","A","MDL","0.057","UG/L","Y","","Toluene","Lahaina TP Vault C","380-59606-1"
"MWHResult","380-59606-1","HI0000212","","08/18/2023","212900","2992","524.2","LABMWH","STATE","A","MDL","0.11","UG/L","Y","","Ethylbenzene","Lahaina TP Vault C","380-59606-1"
"MWHResult","380-59606-1","HI0000212","","08/18/2023","212900","2996","524.2","LABMWH","STATE","A","MDL","0.11","UG/L","Y","","Styrene","Lahaina TP Vault C","380-59606-1"
"MWHResult","380-59606-1","HI0000212","","08/18/2023","212900","2997","524.2","LABMWH","STATE","A","MDL","0.072","UG/L","Y","","o-Xylene","Lahaina TP Vault C","380-59606-1"
"MWHResult","380-59606-2","HI0000212","","08/18/2023","215100","2378","524.2","LABMWH","STATE","A","MDL","0.070","UG/L","Y","","1,2,4-Trichlorobenzene","Kanaha Tank EPD","380-59606-1"
"MWHResult","380-59606-2","HI0000212","","08/18/2023","215100","2380","524.2","LABMWH","STATE","A","MDL","0.14","UG/L","Y","","cis-1,2-Dichloroethylene","Kanaha Tank EPD","380-59606-1"
"MWHResult","380-59606-2","HI0000212","","08/18/2023","215100","2414","524.2","LABMWH","STATE","A","MDL","0.054","UG/L","Y","","1,2,3-Trichloropropane","Kanaha Tank EPD","380-59606-1"
"MWHResult","380-59606-2","HI0000212","","08/18/2023","215100","2955","524.2","LABMWH","STATE","A","MDL","0.30","UG/L","Y","","Xylenes, Total","Kanaha Tank EPD","380-59606-1"
"MWHResult","380-59606-2","HI0000212","","08/18/2023","215100","2963","524.2","LABMWH","STATE","A","MDL","0.23","UG/L","Y","","m,p-Xylenes","Kanaha Tank EPD","380-59606-1"
"MWHResult","380-59606-2","HI0000212","","08/18/2023","215100","2964","524.2","LABMWH","STATE","A","MDL","0.074","UG/L","Y","","Dichloromethane","Kanaha Tank EPD","380-59606-1"
"MWHResult","380-59606-2","HI0000212","","08/18/2023","215100","2968","524.2","LABMWH","STATE","A","MDL","0.076","UG/L","Y","","o-Dichlorobenzene","Kanaha Tank EPD","380-59606-1"
