"Result Indicator","Lab Sample No","PWS ID","Prep Date","Analyzed Date","Time","Analyte Code","Method Code","Lab ID","Cert Agency","Data Quality","MRL","Detect Level","Unit Code","<Detect Level","Concentration","Analyte","Sample Identification","COC #"
"MWHResult","380-68639-1","HI0000214","","10/27/2023","175000","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene","Lahaina WTP Plant Vault C","380-68639-1"
"MWHResult","380-68639-1","HI0000214","","10/27/2023","175000","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene","Lahaina WTP Plant Vault C","380-68639-1"
"MWHResult","380-68639-1","HI0000214","","10/27/2023","175000","2414","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,3-Trichloropropane","Lahaina WTP Plant Vault C","380-68639-1"
"MWHResult","380-68639-1","HI0000214","","10/27/2023","175000","2955","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Xylenes, Total","Lahaina WTP Plant Vault C","380-68639-1"
"MWHResult","380-68639-1","HI0000214","","10/27/2023","175000","2963","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","m,p-Xylenes","Lahaina WTP Plant Vault C","380-68639-1"
"MWHResult","380-68639-1","HI0000214","","10/27/2023","175000","2964","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Dichloromethane","Lahaina WTP Plant Vault C","380-68639-1"
"MWHResult","380-68639-1","HI0000214","","10/27/2023","175000","2968","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Dichlorobenzene","Lahaina WTP Plant Vault C","380-68639-1"
"MWHResult","380-68639-1","HI0000214","","10/27/2023","175000","2969","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","p-Dichlorobenzene","Lahaina WTP Plant Vault C","380-68639-1"
"MWHResult","380-68639-1","HI0000214","","10/27/2023","175000","2976","524.2","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","Vinyl Chloride (VC)","Lahaina WTP Plant Vault C","380-68639-1"
"MWHResult","380-68639-1","HI0000214","","10/27/2023","175000","2977","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1-Dichloroethene","Lahaina WTP Plant Vault C","380-68639-1"
