"Result Indicator","Lab Sample No","PWS ID","Prep Date","Analyzed Date","Time","Analyte Code","Method Code","Lab ID","Cert Agency","Data Quality","MRL","Detect Level","Unit Code","<Detect Level","Concentration","Analyte","Sample Identification","COC #"
"MWHResult","380-68643-1","HI0000215","","10/27/2023","202800","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene","Omaopio Tank Outlet to Distribution","380-68643-1"
"MWHResult","380-68643-1","HI0000215","","10/27/2023","202800","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene","Omaopio Tank Outlet to Distribution","380-68643-1"
"MWHResult","380-68643-1","HI0000215","","10/27/2023","202800","2414","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,3-Trichloropropane","Omaopio Tank Outlet to Distribution","380-68643-1"
"MWHResult","380-68643-1","HI0000215","","10/27/2023","202800","2955","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Xylenes, Total","Omaopio Tank Outlet to Distribution","380-68643-1"
"MWHResult","380-68643-1","HI0000215","","10/27/2023","202800","2963","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","m,p-Xylenes","Omaopio Tank Outlet to Distribution","380-68643-1"
"MWHResult","380-68643-1","HI0000215","","10/27/2023","202800","2964","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Dichloromethane","Omaopio Tank Outlet to Distribution","380-68643-1"
"MWHResult","380-68643-1","HI0000215","","10/27/2023","202800","2968","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Dichlorobenzene","Omaopio Tank Outlet to Distribution","380-68643-1"
"MWHResult","380-68643-1","HI0000215","","10/27/2023","202800","2969","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","p-Dichlorobenzene","Omaopio Tank Outlet to Distribution","380-68643-1"
"MWHResult","380-68643-1","HI0000215","","10/27/2023","202800","2976","524.2","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","Vinyl Chloride (VC)","Omaopio Tank Outlet to Distribution","380-68643-1"
"MWHResult","380-68643-1","HI0000215","","10/27/2023","202800","2977","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1-Dichloroethene","Omaopio Tank Outlet to Distribution","380-68643-1"
