"Result Indicator","Lab Sample No","PWS ID","Prep Date","Analyzed Date","Time","Analyte Code","Method Code","Lab ID","Cert Agency","Data Quality","MRL","Detect Level","Unit Code","<Detect Level","Concentration","Analyte","Sample Identification","COC #"
"MWHResult","380-69711-2","HI0000214","","11/05/2023","191900","2989","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Chlorobenzene","94 Kupuohi St 11022311702","380-69711-1"
"MWHResult","380-69711-2","HI0000214","","11/05/2023","191900","2990","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Benzene","94 Kupuohi St 11022311702","380-69711-1"
"MWHResult","380-69711-2","HI0000214","","11/05/2023","191900","2991","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","N","25","Toluene","94 Kupuohi St 11022311702","380-69711-1"
"MWHResult","380-69711-2","HI0000214","","11/05/2023","191900","2992","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Ethylbenzene","94 Kupuohi St 11022311702","380-69711-1"
"MWHResult","380-69711-2","HI0000214","","11/05/2023","191900","2996","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Styrene","94 Kupuohi St 11022311702","380-69711-1"
"MWHResult","380-69711-2","HI0000214","","11/05/2023","191900","2997","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Xylene","94 Kupuohi St 11022311702","380-69711-1"
"MWHResult","380-69711-2","HI0000214","11/05/2023","11/06/2023","202600","2010","525.2","LABMWH","STATE","A","MRL","0.039","UG/L","Y","","Lindane","94 Kupuohi St 11022311702","380-69711-1"
"MWHResult","380-69711-2","HI0000214","11/05/2023","11/06/2023","202600","2015","525.2","LABMWH","STATE","A","MRL","0.098","UG/L","Y","","Methoxychlor","94 Kupuohi St 11022311702","380-69711-1"
"MWHResult","380-69711-2","HI0000214","11/05/2023","11/06/2023","202600","2035","525.2","LABMWH","STATE","A","MRL","0.59","UG/L","Y","","Di(2-ethylhexyl)adipate","94 Kupuohi St 11022311702","380-69711-1"
"MWHResult","380-69711-2","HI0000214","11/05/2023","11/06/2023","202600","2037","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Simazine","94 Kupuohi St 11022311702","380-69711-1"
"MWHResult","380-69711-2","HI0000214","11/05/2023","11/06/2023","202600","2039","525.2","LABMWH","STATE","A","MRL","0.59","UG/L","Y","","Bis(2-ethylhexyl) phthalate","94 Kupuohi St 11022311702","380-69711-1"
"MWHResult","380-69711-2","HI0000214","11/05/2023","11/06/2023","202600","2042","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Hexachlorocyclopentadiene","94 Kupuohi St 11022311702","380-69711-1"
"MWHResult","380-69711-2","HI0000214","11/05/2023","11/06/2023","202600","2050","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Atrazine","94 Kupuohi St 11022311702","380-69711-1"
"MWHResult","380-69711-2","HI0000214","11/05/2023","11/06/2023","202600","2051","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Alachlor","94 Kupuohi St 11022311702","380-69711-1"
"MWHResult","380-69711-2","HI0000214","11/05/2023","11/06/2023","202600","2065","525.2","LABMWH","STATE","A","MRL","0.039","UG/L","Y","","Heptachlor","94 Kupuohi St 11022311702","380-69711-1"
"MWHResult","380-69711-2","HI0000214","11/05/2023","11/06/2023","202600","2067","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Heptachlor epoxide (isomer B)","94 Kupuohi St 11022311702","380-69711-1"
"MWHResult","380-69711-2","HI0000214","11/05/2023","11/06/2023","202600","2274","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Hexachlorobenzene","94 Kupuohi St 11022311702","380-69711-1"
"MWHResult","380-69711-2","HI0000214","11/05/2023","11/06/2023","202600","2306","525.2","LABMWH","STATE","A","MRL","0.020","UG/L","Y","","Benzo[a]pyrene","94 Kupuohi St 11022311702","380-69711-1"
"MWHResult","380-69711-3","HI0000214","","11/05/2023","194200","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene","106 Kupuohi St 11022311703","380-69711-1"
"MWHResult","380-69711-3","HI0000214","","11/05/2023","194200","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene","106 Kupuohi St 11022311703","380-69711-1"
"MWHResult","380-69711-3","HI0000214","","11/05/2023","194200","2414","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,3-Trichloropropane","106 Kupuohi St 11022311703","380-69711-1"
"MWHResult","380-69711-3","HI0000214","","11/05/2023","194200","2955","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Xylenes, Total","106 Kupuohi St 11022311703","380-69711-1"
"MWHResult","380-69711-3","HI0000214","","11/05/2023","194200","2963","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","m,p-Xylenes","106 Kupuohi St 11022311703","380-69711-1"
"MWHResult","380-69711-3","HI0000214","","11/05/2023","194200","2964","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Dichloromethane","106 Kupuohi St 11022311703","380-69711-1"
"MWHResult","380-69711-3","HI0000214","","11/05/2023","194200","2968","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Dichlorobenzene","106 Kupuohi St 11022311703","380-69711-1"
"MWHResult","380-69711-3","HI0000214","","11/05/2023","194200","2969","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","p-Dichlorobenzene","106 Kupuohi St 11022311703","380-69711-1"
"MWHResult","380-69711-3","HI0000214","","11/05/2023","194200","2976","524.2","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","Vinyl Chloride (VC)","106 Kupuohi St 11022311703","380-69711-1"
"MWHResult","380-69711-3","HI0000214","","11/05/2023","194200","2977","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1-Dichloroethene","106 Kupuohi St 11022311703","380-69711-1"
"MWHResult","380-69711-3","HI0000214","","11/05/2023","194200","2979","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","trans-1,2-Dichloroethylene","106 Kupuohi St 11022311703","380-69711-1"
"MWHResult","380-69711-3","HI0000214","","11/05/2023","194200","2980","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloroethane","106 Kupuohi St 11022311703","380-69711-1"
"MWHResult","380-69711-3","HI0000214","","11/05/2023","194200","2981","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,1-Trichloroethane","106 Kupuohi St 11022311703","380-69711-1"
"MWHResult","380-69711-3","HI0000214","","11/05/2023","194200","2982","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Carbon tetrachloride","106 Kupuohi St 11022311703","380-69711-1"
"MWHResult","380-69711-3","HI0000214","","11/05/2023","194200","2983","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloropropane","106 Kupuohi St 11022311703","380-69711-1"
"MWHResult","380-69711-3","HI0000214","","11/05/2023","194200","2984","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Trichloroethylene","106 Kupuohi St 11022311703","380-69711-1"
"MWHResult","380-69711-3","HI0000214","","11/05/2023","194200","2985","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,2-Trichloroethane","106 Kupuohi St 11022311703","380-69711-1"
"MWHResult","380-69711-3","HI0000214","","11/05/2023","194200","2987","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Tetrachloroethylene","106 Kupuohi St 11022311703","380-69711-1"
"MWHResult","380-69711-3","HI0000214","","11/05/2023","194200","2989","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Chlorobenzene","106 Kupuohi St 11022311703","380-69711-1"
"MWHResult","380-69711-3","HI0000214","","11/05/2023","194200","2990","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Benzene","106 Kupuohi St 11022311703","380-69711-1"
"MWHResult","380-69711-3","HI0000214","","11/05/2023","194200","2991","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Toluene","106 Kupuohi St 11022311703","380-69711-1"
"MWHResult","380-69711-3","HI0000214","","11/05/2023","194200","2992","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Ethylbenzene","106 Kupuohi St 11022311703","380-69711-1"
"MWHResult","380-69711-3","HI0000214","","11/05/2023","194200","2996","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Styrene","106 Kupuohi St 11022311703","380-69711-1"
"MWHResult","380-69711-3","HI0000214","","11/05/2023","194200","2997","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Xylene","106 Kupuohi St 11022311703","380-69711-1"
"MWHResult","380-69711-3","HI0000214","11/05/2023","11/06/2023","204600","2010","525.2","LABMWH","STATE","A","MRL","0.039","UG/L","Y","","Lindane","106 Kupuohi St 11022311703","380-69711-1"
"MWHResult","380-69711-3","HI0000214","11/05/2023","11/06/2023","204600","2015","525.2","LABMWH","STATE","A","MRL","0.098","UG/L","Y","","Methoxychlor","106 Kupuohi St 11022311703","380-69711-1"
"MWHResult","380-69711-3","HI0000214","11/05/2023","11/06/2023","204600","2035","525.2","LABMWH","STATE","A","MRL","0.59","UG/L","Y","","Di(2-ethylhexyl)adipate","106 Kupuohi St 11022311703","380-69711-1"
"MWHResult","380-69711-3","HI0000214","11/05/2023","11/06/2023","204600","2037","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Simazine","106 Kupuohi St 11022311703","380-69711-1"
"MWHResult","380-69711-3","HI0000214","11/05/2023","11/06/2023","204600","2039","525.2","LABMWH","STATE","A","MRL","0.59","UG/L","Y","","Bis(2-ethylhexyl) phthalate","106 Kupuohi St 11022311703","380-69711-1"
"MWHResult","380-69711-3","HI0000214","11/05/2023","11/06/2023","204600","2042","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Hexachlorocyclopentadiene","106 Kupuohi St 11022311703","380-69711-1"
"MWHResult","380-69711-3","HI0000214","11/05/2023","11/06/2023","204600","2050","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Atrazine","106 Kupuohi St 11022311703","380-69711-1"
"MWHResult","380-69711-3","HI0000214","11/05/2023","11/06/2023","204600","2051","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Alachlor","106 Kupuohi St 11022311703","380-69711-1"
"MWHResult","380-69711-3","HI0000214","11/05/2023","11/06/2023","204600","2065","525.2","LABMWH","STATE","A","MRL","0.039","UG/L","Y","","Heptachlor","106 Kupuohi St 11022311703","380-69711-1"
"MWHResult","380-69711-3","HI0000214","11/05/2023","11/06/2023","204600","2067","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Heptachlor epoxide (isomer B)","106 Kupuohi St 11022311703","380-69711-1"
"MWHResult","380-69711-3","HI0000214","11/05/2023","11/06/2023","204600","2274","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Hexachlorobenzene","106 Kupuohi St 11022311703","380-69711-1"
"MWHResult","380-69711-3","HI0000214","11/05/2023","11/06/2023","204600","2306","525.2","LABMWH","STATE","A","MRL","0.020","UG/L","Y","","Benzo[a]pyrene","106 Kupuohi St 11022311703","380-69711-1"
"MWHResult","380-69711-4","HI0000214","","11/05/2023","200400","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene","118 Kupuohi St 11022311704","380-69711-1"
"MWHResult","380-69711-4","HI0000214","","11/05/2023","200400","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene","118 Kupuohi St 11022311704","380-69711-1"
"MWHResult","380-69711-4","HI0000214","","11/05/2023","200400","2414","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,3-Trichloropropane","118 Kupuohi St 11022311704","380-69711-1"
"MWHResult","380-69711-4","HI0000214","","11/05/2023","200400","2955","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Xylenes, Total","118 Kupuohi St 11022311704","380-69711-1"
"MWHResult","380-69711-4","HI0000214","","11/05/2023","200400","2963","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","m,p-Xylenes","118 Kupuohi St 11022311704","380-69711-1"
"MWHResult","380-69711-4","HI0000214","","11/05/2023","200400","2964","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Dichloromethane","118 Kupuohi St 11022311704","380-69711-1"
"MWHResult","380-69711-4","HI0000214","","11/05/2023","200400","2968","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Dichlorobenzene","118 Kupuohi St 11022311704","380-69711-1"
"MWHResult","380-69711-4","HI0000214","","11/05/2023","200400","2969","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","p-Dichlorobenzene","118 Kupuohi St 11022311704","380-69711-1"
"MWHResult","380-69711-4","HI0000214","","11/05/2023","200400","2976","524.2","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","Vinyl Chloride (VC)","118 Kupuohi St 11022311704","380-69711-1"
"MWHResult","380-69711-4","HI0000214","","11/05/2023","200400","2977","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1-Dichloroethene","118 Kupuohi St 11022311704","380-69711-1"
"MWHResult","380-69711-4","HI0000214","","11/05/2023","200400","2979","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","trans-1,2-Dichloroethylene","118 Kupuohi St 11022311704","380-69711-1"
"MWHResult","380-69711-4","HI0000214","","11/05/2023","200400","2980","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloroethane","118 Kupuohi St 11022311704","380-69711-1"
"MWHResult","380-69711-4","HI0000214","","11/05/2023","200400","2981","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,1-Trichloroethane","118 Kupuohi St 11022311704","380-69711-1"
"MWHResult","380-69711-4","HI0000214","","11/05/2023","200400","2982","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Carbon tetrachloride","118 Kupuohi St 11022311704","380-69711-1"
"MWHResult","380-69711-4","HI0000214","","11/05/2023","200400","2983","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloropropane","118 Kupuohi St 11022311704","380-69711-1"
"MWHResult","380-69711-4","HI0000214","","11/05/2023","200400","2984","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Trichloroethylene","118 Kupuohi St 11022311704","380-69711-1"
"MWHResult","380-69711-4","HI0000214","","11/05/2023","200400","2985","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,2-Trichloroethane","118 Kupuohi St 11022311704","380-69711-1"
"MWHResult","380-69711-4","HI0000214","","11/05/2023","200400","2987","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Tetrachloroethylene","118 Kupuohi St 11022311704","380-69711-1"
"MWHResult","380-69711-4","HI0000214","","11/05/2023","200400","2989","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Chlorobenzene","118 Kupuohi St 11022311704","380-69711-1"
"MWHResult","380-69711-4","HI0000214","","11/05/2023","200400","2990","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Benzene","118 Kupuohi St 11022311704","380-69711-1"
"MWHResult","380-69711-4","HI0000214","","11/05/2023","200400","2991","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Toluene","118 Kupuohi St 11022311704","380-69711-1"
"MWHResult","380-69711-4","HI0000214","","11/05/2023","200400","2992","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Ethylbenzene","118 Kupuohi St 11022311704","380-69711-1"
"MWHResult","380-69711-4","HI0000214","","11/05/2023","200400","2996","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Styrene","118 Kupuohi St 11022311704","380-69711-1"
"MWHResult","380-69711-4","HI0000214","","11/05/2023","200400","2997","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Xylene","118 Kupuohi St 11022311704","380-69711-1"
"MWHResult","380-69711-4","HI0000214","11/05/2023","11/06/2023","210600","2010","525.2","LABMWH","STATE","A","MRL","0.039","UG/L","Y","","Lindane","118 Kupuohi St 11022311704","380-69711-1"
"MWHResult","380-69711-4","HI0000214","11/05/2023","11/06/2023","210600","2015","525.2","LABMWH","STATE","A","MRL","0.098","UG/L","Y","","Methoxychlor","118 Kupuohi St 11022311704","380-69711-1"
"MWHResult","380-69711-4","HI0000214","11/05/2023","11/06/2023","210600","2035","525.2","LABMWH","STATE","A","MRL","0.59","UG/L","Y","","Di(2-ethylhexyl)adipate","118 Kupuohi St 11022311704","380-69711-1"
"MWHResult","380-69711-4","HI0000214","11/05/2023","11/06/2023","210600","2037","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Simazine","118 Kupuohi St 11022311704","380-69711-1"
"MWHResult","380-69711-4","HI0000214","11/05/2023","11/06/2023","210600","2039","525.2","LABMWH","STATE","A","MRL","0.59","UG/L","Y","","Bis(2-ethylhexyl) phthalate","118 Kupuohi St 11022311704","380-69711-1"
"MWHResult","380-69711-4","HI0000214","11/05/2023","11/06/2023","210600","2042","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Hexachlorocyclopentadiene","118 Kupuohi St 11022311704","380-69711-1"
"MWHResult","380-69711-4","HI0000214","11/05/2023","11/06/2023","210600","2050","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Atrazine","118 Kupuohi St 11022311704","380-69711-1"
"MWHResult","380-69711-4","HI0000214","11/05/2023","11/06/2023","210600","2051","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Alachlor","118 Kupuohi St 11022311704","380-69711-1"
"MWHResult","380-69711-4","HI0000214","11/05/2023","11/06/2023","210600","2065","525.2","LABMWH","STATE","A","MRL","0.039","UG/L","Y","","Heptachlor","118 Kupuohi St 11022311704","380-69711-1"
"MWHResult","380-69711-4","HI0000214","11/05/2023","11/06/2023","210600","2067","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Heptachlor epoxide (isomer B)","118 Kupuohi St 11022311704","380-69711-1"
"MWHResult","380-69711-4","HI0000214","11/05/2023","11/06/2023","210600","2274","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Hexachlorobenzene","118 Kupuohi St 11022311704","380-69711-1"
"MWHResult","380-69711-4","HI0000214","11/05/2023","11/06/2023","210600","2306","525.2","LABMWH","STATE","A","MRL","0.020","UG/L","Y","","Benzo[a]pyrene","118 Kupuohi St 11022311704","380-69711-1"
"MWHResult","380-69711-5","HI0000214","","11/05/2023","202600","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene","15 E Kuu aku Lane 11022311705","380-69711-1"
"MWHResult","380-69711-5","HI0000214","","11/05/2023","202600","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene","15 E Kuu aku Lane 11022311705","380-69711-1"
