"Result Indicator","Lab Sample No","PWS ID","Prep Date","Analyzed Date","Time","Analyte Code","Method Code","Lab ID","Cert Agency","Data Quality","MRL","Detect Level","Unit Code","<Detect Level","Concentration","Analyte","Sample Identification","COC #"
"MWHResult","380-66300-1","HI0000214","","10/12/2023","000700","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene","603 Kahena St","380-66300-1"
"MWHResult","380-66300-1","HI0000214","","10/12/2023","000700","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene","603 Kahena St","380-66300-1"
"MWHResult","380-66300-1","HI0000214","","10/12/2023","000700","2414","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,3-Trichloropropane","603 Kahena St","380-66300-1"
"MWHResult","380-66300-1","HI0000214","","10/12/2023","000700","2955","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Xylenes, Total","603 Kahena St","380-66300-1"
"MWHResult","380-66300-1","HI0000214","","10/12/2023","000700","2963","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","m,p-Xylenes","603 Kahena St","380-66300-1"
"MWHResult","380-66300-1","HI0000214","","10/12/2023","000700","2964","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Dichloromethane","603 Kahena St","380-66300-1"
"MWHResult","380-66300-1","HI0000214","","10/12/2023","000700","2968","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Dichlorobenzene","603 Kahena St","380-66300-1"
"MWHResult","380-66300-1","HI0000214","","10/12/2023","000700","2969","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","p-Dichlorobenzene","603 Kahena St","380-66300-1"
"MWHResult","380-66300-1","HI0000214","","10/12/2023","000700","2976","524.2","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","Vinyl Chloride (VC)","603 Kahena St","380-66300-1"
"MWHResult","380-66300-1","HI0000214","","10/12/2023","000700","2977","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1-Dichloroethene","603 Kahena St","380-66300-1"
"MWHResult","380-66300-1","HI0000214","","10/12/2023","000700","2979","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","trans-1,2-Dichloroethylene","603 Kahena St","380-66300-1"
"MWHResult","380-66300-1","HI0000214","","10/12/2023","000700","2980","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloroethane","603 Kahena St","380-66300-1"
"MWHResult","380-66300-1","HI0000214","","10/12/2023","000700","2981","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,1-Trichloroethane","603 Kahena St","380-66300-1"
"MWHResult","380-66300-1","HI0000214","","10/12/2023","000700","2982","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Carbon tetrachloride","603 Kahena St","380-66300-1"
"MWHResult","380-66300-1","HI0000214","","10/12/2023","000700","2983","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloropropane","603 Kahena St","380-66300-1"
"MWHResult","380-66300-1","HI0000214","","10/12/2023","000700","2984","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Trichloroethylene","603 Kahena St","380-66300-1"
