"Result Indicator","Lab Sample No","PWS ID","Prep Date","Analyzed Date","Time","Analyte Code","Method Code","Lab ID","Cert Agency","Data Quality","MRL","Detect Level","Unit Code","<Detect Level","Concentration","Analyte","Sample Identification","COC #"
"MWHResult","380-61458-1","HI0000215","","09/07/2023","192300","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene","PWS215 196 Kulalani Pl First Draw","380-61458-1"
"MWHResult","380-61458-1","HI0000215","","09/07/2023","192300","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene","PWS215 196 Kulalani Pl First Draw","380-61458-1"
"MWHResult","380-61458-1","HI0000215","","09/07/2023","192300","2414","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,3-Trichloropropane","PWS215 196 Kulalani Pl First Draw","380-61458-1"
"MWHResult","380-61458-1","HI0000215","","09/07/2023","192300","2955","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Xylenes, Total","PWS215 196 Kulalani Pl First Draw","380-61458-1"
"MWHResult","380-61458-1","HI0000215","","09/07/2023","192300","2963","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","m,p-Xylenes","PWS215 196 Kulalani Pl First Draw","380-61458-1"
"MWHResult","380-61458-1","HI0000215","","09/07/2023","192300","2964","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Dichloromethane","PWS215 196 Kulalani Pl First Draw","380-61458-1"
"MWHResult","380-61458-1","HI0000215","","09/07/2023","192300","2968","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Dichlorobenzene","PWS215 196 Kulalani Pl First Draw","380-61458-1"
"MWHResult","380-61458-1","HI0000215","","09/07/2023","192300","2969","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","p-Dichlorobenzene","PWS215 196 Kulalani Pl First Draw","380-61458-1"
"MWHResult","380-61458-1","HI0000215","","09/07/2023","192300","2976","524.2","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","Vinyl Chloride (VC)","PWS215 196 Kulalani Pl First Draw","380-61458-1"
"MWHResult","380-61458-1","HI0000215","","09/07/2023","192300","2977","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1-Dichloroethene","PWS215 196 Kulalani Pl First Draw","380-61458-1"
"MWHResult","380-61458-1","HI0000215","","09/07/2023","192300","2979","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","trans-1,2-Dichloroethylene","PWS215 196 Kulalani Pl First Draw","380-61458-1"
"MWHResult","380-61458-1","HI0000215","","09/07/2023","192300","2980","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloroethane","PWS215 196 Kulalani Pl First Draw","380-61458-1"
"MWHResult","380-61458-1","HI0000215","","09/07/2023","192300","2981","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,1-Trichloroethane","PWS215 196 Kulalani Pl First Draw","380-61458-1"
"MWHResult","380-61458-1","HI0000215","","09/07/2023","192300","2982","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Carbon tetrachloride","PWS215 196 Kulalani Pl First Draw","380-61458-1"
"MWHResult","380-61458-1","HI0000215","","09/07/2023","192300","2983","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloropropane","PWS215 196 Kulalani Pl First Draw","380-61458-1"
"MWHResult","380-61458-1","HI0000215","","09/07/2023","192300","2984","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Trichloroethylene","PWS215 196 Kulalani Pl First Draw","380-61458-1"
"MWHResult","380-61458-1","HI0000215","","09/07/2023","192300","2985","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,2-Trichloroethane","PWS215 196 Kulalani Pl First Draw","380-61458-1"
"MWHResult","380-61458-1","HI0000215","","09/07/2023","192300","2987","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Tetrachloroethylene","PWS215 196 Kulalani Pl First Draw","380-61458-1"
"MWHResult","380-61458-1","HI0000215","","09/07/2023","192300","2989","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Chlorobenzene","PWS215 196 Kulalani Pl First Draw","380-61458-1"
"MWHResult","380-61458-1","HI0000215","","09/07/2023","192300","2990","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Benzene","PWS215 196 Kulalani Pl First Draw","380-61458-1"
"MWHResult","380-61458-1","HI0000215","","09/07/2023","192300","2991","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Toluene","PWS215 196 Kulalani Pl First Draw","380-61458-1"
"MWHResult","380-61458-1","HI0000215","","09/07/2023","192300","2992","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Ethylbenzene","PWS215 196 Kulalani Pl First Draw","380-61458-1"
"MWHResult","380-61458-1","HI0000215","","09/07/2023","192300","2996","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Styrene","PWS215 196 Kulalani Pl First Draw","380-61458-1"
"MWHResult","380-61458-1","HI0000215","","09/07/2023","192300","2997","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Xylene","PWS215 196 Kulalani Pl First Draw","380-61458-1"
"MWHResult","380-61458-1","HI0000215","09/02/2023","09/05/2023","145300","2010","525.2","LABMWH","STATE","A","MRL","0.039","UG/L","Y","","Lindane","PWS215 196 Kulalani Pl First Draw","380-61458-1"
"MWHResult","380-61458-1","HI0000215","09/02/2023","09/05/2023","145300","2015","525.2","LABMWH","STATE","A","MRL","0.097","UG/L","Y","","Methoxychlor","PWS215 196 Kulalani Pl First Draw","380-61458-1"
"MWHResult","380-61458-1","HI0000215","09/02/2023","09/05/2023","145300","2035","525.2","LABMWH","STATE","A","MRL","0.58","UG/L","Y","","Di(2-ethylhexyl)adipate","PWS215 196 Kulalani Pl First Draw","380-61458-1"
"MWHResult","380-61458-1","HI0000215","09/02/2023","09/05/2023","145300","2037","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Simazine","PWS215 196 Kulalani Pl First Draw","380-61458-1"
"MWHResult","380-61458-1","HI0000215","09/02/2023","09/05/2023","145300","2039","525.2","LABMWH","STATE","A","MRL","0.58","UG/L","Y","","Bis(2-ethylhexyl) phthalate","PWS215 196 Kulalani Pl First Draw","380-61458-1"
"MWHResult","380-61458-1","HI0000215","09/02/2023","09/05/2023","145300","2042","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Hexachlorocyclopentadiene","PWS215 196 Kulalani Pl First Draw","380-61458-1"
"MWHResult","380-61458-1","HI0000215","09/02/2023","09/05/2023","145300","2050","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Atrazine","PWS215 196 Kulalani Pl First Draw","380-61458-1"
"MWHResult","380-61458-1","HI0000215","09/02/2023","09/05/2023","145300","2051","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Alachlor","PWS215 196 Kulalani Pl First Draw","380-61458-1"
"MWHResult","380-61458-1","HI0000215","09/02/2023","09/05/2023","145300","2065","525.2","LABMWH","STATE","A","MRL","0.039","UG/L","Y","","Heptachlor","PWS215 196 Kulalani Pl First Draw","380-61458-1"
"MWHResult","380-61458-1","HI0000215","09/02/2023","09/05/2023","145300","2067","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Heptachlor epoxide (isomer B)","PWS215 196 Kulalani Pl First Draw","380-61458-1"
"MWHResult","380-61458-1","HI0000215","09/02/2023","09/05/2023","145300","2274","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Hexachlorobenzene","PWS215 196 Kulalani Pl First Draw","380-61458-1"
"MWHResult","380-61458-1","HI0000215","09/02/2023","09/05/2023","145300","2306","525.2","LABMWH","STATE","A","MRL","0.019","UG/L","Y","","Benzo[a]pyrene","PWS215 196 Kulalani Pl First Draw","380-61458-1"
"MWHResult","380-61458-10","HI0000215","","09/07/2023","224300","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene","PWS215 Kulalani Dr SP 54","380-61458-1"
"MWHResult","380-61458-10","HI0000215","","09/07/2023","224300","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene","PWS215 Kulalani Dr SP 54","380-61458-1"
"MWHResult","380-61458-10","HI0000215","","09/07/2023","224300","2414","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,3-Trichloropropane","PWS215 Kulalani Dr SP 54","380-61458-1"
"MWHResult","380-61458-10","HI0000215","","09/07/2023","224300","2955","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Xylenes, Total","PWS215 Kulalani Dr SP 54","380-61458-1"
"MWHResult","380-61458-10","HI0000215","","09/07/2023","224300","2963","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","m,p-Xylenes","PWS215 Kulalani Dr SP 54","380-61458-1"
"MWHResult","380-61458-10","HI0000215","","09/07/2023","224300","2964","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Dichloromethane","PWS215 Kulalani Dr SP 54","380-61458-1"
"MWHResult","380-61458-10","HI0000215","","09/07/2023","224300","2968","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Dichlorobenzene","PWS215 Kulalani Dr SP 54","380-61458-1"
"MWHResult","380-61458-10","HI0000215","","09/07/2023","224300","2969","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","p-Dichlorobenzene","PWS215 Kulalani Dr SP 54","380-61458-1"
"MWHResult","380-61458-10","HI0000215","","09/07/2023","224300","2976","524.2","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","Vinyl Chloride (VC)","PWS215 Kulalani Dr SP 54","380-61458-1"
"MWHResult","380-61458-10","HI0000215","","09/07/2023","224300","2977","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1-Dichloroethene","PWS215 Kulalani Dr SP 54","380-61458-1"
"MWHResult","380-61458-10","HI0000215","","09/07/2023","224300","2979","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","trans-1,2-Dichloroethylene","PWS215 Kulalani Dr SP 54","380-61458-1"
"MWHResult","380-61458-10","HI0000215","","09/07/2023","224300","2980","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloroethane","PWS215 Kulalani Dr SP 54","380-61458-1"
"MWHResult","380-61458-10","HI0000215","","09/07/2023","224300","2981","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,1-Trichloroethane","PWS215 Kulalani Dr SP 54","380-61458-1"
