"Result Indicator","Lab Sample No","PWS ID","Prep Date","Analyzed Date","Time","Analyte Code","Method Code","Lab ID","Cert Agency","Data Quality","MRL","Detect Level","Unit Code","<Detect Level","Concentration","Analyte","Sample Identification","COC #"
"MWHResult","380-62663-1","HI0000215","","09/14/2023","171000","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene","196 Kulalani Pl First Draw","380-62663-1"
"MWHResult","380-62663-1","HI0000215","","09/14/2023","171000","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene","196 Kulalani Pl First Draw","380-62663-1"
"MWHResult","380-62663-1","HI0000215","","09/14/2023","171000","2414","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,3-Trichloropropane","196 Kulalani Pl First Draw","380-62663-1"
"MWHResult","380-62663-1","HI0000215","","09/14/2023","171000","2955","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Xylenes, Total","196 Kulalani Pl First Draw","380-62663-1"
"MWHResult","380-62663-1","HI0000215","","09/14/2023","171000","2963","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","m,p-Xylenes","196 Kulalani Pl First Draw","380-62663-1"
"MWHResult","380-62663-1","HI0000215","","09/14/2023","171000","2964","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Dichloromethane","196 Kulalani Pl First Draw","380-62663-1"
"MWHResult","380-62663-1","HI0000215","","09/14/2023","171000","2968","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Dichlorobenzene","196 Kulalani Pl First Draw","380-62663-1"
"MWHResult","380-62663-1","HI0000215","","09/14/2023","171000","2969","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","p-Dichlorobenzene","196 Kulalani Pl First Draw","380-62663-1"
"MWHResult","380-62663-1","HI0000215","","09/14/2023","171000","2976","524.2","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","Vinyl Chloride (VC)","196 Kulalani Pl First Draw","380-62663-1"
"MWHResult","380-62663-1","HI0000215","","09/14/2023","171000","2977","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1-Dichloroethene","196 Kulalani Pl First Draw","380-62663-1"
"MWHResult","380-62663-1","HI0000215","","09/14/2023","171000","2979","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","trans-1,2-Dichloroethylene","196 Kulalani Pl First Draw","380-62663-1"
"MWHResult","380-62663-1","HI0000215","","09/14/2023","171000","2980","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloroethane","196 Kulalani Pl First Draw","380-62663-1"
"MWHResult","380-62663-1","HI0000215","","09/14/2023","171000","2981","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,1-Trichloroethane","196 Kulalani Pl First Draw","380-62663-1"
"MWHResult","380-62663-1","HI0000215","","09/14/2023","171000","2982","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Carbon tetrachloride","196 Kulalani Pl First Draw","380-62663-1"
"MWHResult","380-62663-1","HI0000215","","09/14/2023","171000","2983","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloropropane","196 Kulalani Pl First Draw","380-62663-1"
"MWHResult","380-62663-1","HI0000215","","09/14/2023","171000","2984","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Trichloroethylene","196 Kulalani Pl First Draw","380-62663-1"
