"Result Indicator","Lab Sample No","PWS ID","Prep Date","Analyzed Date","Time","Analyte Code","Method Code","Lab ID","Cert Agency","Data Quality","MRL","Detect Level","Unit Code","<Detect Level","Concentration","Analyte","Sample Identification","COC #"
"MWHResult","380-66309-1","HI0000214","10/11/2023","10/12/2023","224300","2010","525.2","LABMWH","STATE","A","MRL","0.039","UG/L","Y","","Lindane","603 and 597 Kahena St 10062314306","380-66309-1"
"MWHResult","380-66309-1","HI0000214","10/11/2023","10/12/2023","224300","2015","525.2","LABMWH","STATE","A","MRL","0.098","UG/L","Y","","Methoxychlor","603 and 597 Kahena St 10062314306","380-66309-1"
"MWHResult","380-66309-1","HI0000214","10/11/2023","10/12/2023","224300","2035","525.2","LABMWH","STATE","A","MRL","0.59","UG/L","Y","","Di(2-ethylhexyl)adipate","603 and 597 Kahena St 10062314306","380-66309-1"
"MWHResult","380-66309-1","HI0000214","10/11/2023","10/12/2023","224300","2037","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Simazine","603 and 597 Kahena St 10062314306","380-66309-1"
"MWHResult","380-66309-1","HI0000214","10/13/2023","10/15/2023","131500","2039","525.2","LABMWH","STATE","A","MRL","0.59","UG/L","Y","","Bis(2-ethylhexyl) phthalate","603 and 597 Kahena St 10062314306","380-66309-1"
"MWHResult","380-66309-1","HI0000214","10/11/2023","10/12/2023","224300","2042","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Hexachlorocyclopentadiene","603 and 597 Kahena St 10062314306","380-66309-1"
"MWHResult","380-66309-1","HI0000214","10/11/2023","10/12/2023","224300","2050","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Atrazine","603 and 597 Kahena St 10062314306","380-66309-1"
"MWHResult","380-66309-1","HI0000214","10/11/2023","10/12/2023","224300","2051","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Alachlor","603 and 597 Kahena St 10062314306","380-66309-1"
"MWHResult","380-66309-1","HI0000214","10/11/2023","10/12/2023","224300","2065","525.2","LABMWH","STATE","A","MRL","0.039","UG/L","Y","","Heptachlor","603 and 597 Kahena St 10062314306","380-66309-1"
"MWHResult","380-66309-1","HI0000214","10/11/2023","10/12/2023","224300","2067","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Heptachlor epoxide (isomer B)","603 and 597 Kahena St 10062314306","380-66309-1"
"MWHResult","380-66309-1","HI0000214","10/11/2023","10/12/2023","224300","2274","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Hexachlorobenzene","603 and 597 Kahena St 10062314306","380-66309-1"
"MWHResult","380-66309-1","HI0000214","10/11/2023","10/12/2023","224300","2306","525.2","LABMWH","STATE","A","MRL","0.020","UG/L","Y","","Benzo[a]pyrene","603 and 597 Kahena St 10062314306","380-66309-1"
"MWHResult","380-66309-2","HI0000214","10/11/2023","10/12/2023","230300","2010","525.2","LABMWH","STATE","A","MRL","0.039","UG/L","Y","","Lindane","591 Kahena St 10062314308","380-66309-1"
"MWHResult","380-66309-2","HI0000214","10/11/2023","10/12/2023","230300","2015","525.2","LABMWH","STATE","A","MRL","0.097","UG/L","Y","","Methoxychlor","591 Kahena St 10062314308","380-66309-1"
"MWHResult","380-66309-2","HI0000214","10/11/2023","10/12/2023","230300","2035","525.2","LABMWH","STATE","A","MRL","0.58","UG/L","Y","","Di(2-ethylhexyl)adipate","591 Kahena St 10062314308","380-66309-1"
"MWHResult","380-66309-2","HI0000214","10/11/2023","10/12/2023","230300","2037","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Simazine","591 Kahena St 10062314308","380-66309-1"
"MWHResult","380-66309-2","HI0000214","10/13/2023","10/15/2023","133500","2039","525.2","LABMWH","STATE","A","MRL","0.59","UG/L","Y","","Bis(2-ethylhexyl) phthalate","591 Kahena St 10062314308","380-66309-1"
"MWHResult","380-66309-2","HI0000214","10/11/2023","10/12/2023","230300","2042","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Hexachlorocyclopentadiene","591 Kahena St 10062314308","380-66309-1"
"MWHResult","380-66309-2","HI0000214","10/11/2023","10/12/2023","230300","2050","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Atrazine","591 Kahena St 10062314308","380-66309-1"
"MWHResult","380-66309-2","HI0000214","10/11/2023","10/12/2023","230300","2051","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Alachlor","591 Kahena St 10062314308","380-66309-1"
"MWHResult","380-66309-2","HI0000214","10/11/2023","10/12/2023","230300","2065","525.2","LABMWH","STATE","A","MRL","0.039","UG/L","Y","","Heptachlor","591 Kahena St 10062314308","380-66309-1"
"MWHResult","380-66309-2","HI0000214","10/11/2023","10/12/2023","230300","2067","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Heptachlor epoxide (isomer B)","591 Kahena St 10062314308","380-66309-1"
"MWHResult","380-66309-2","HI0000214","10/11/2023","10/12/2023","230300","2274","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Hexachlorobenzene","591 Kahena St 10062314308","380-66309-1"
"MWHResult","380-66309-2","HI0000214","10/11/2023","10/12/2023","230300","2306","525.2","LABMWH","STATE","A","MRL","0.019","UG/L","Y","","Benzo[a]pyrene","591 Kahena St 10062314308","380-66309-1"
