"Result Indicator","Lab Sample No","PWS ID","Prep Date","Analyzed Date","Time","Analyte Code","Method Code","Lab ID","Cert Agency","Data Quality","MRL","Detect Level","Unit Code","<Detect Level","Concentration","Analyte","Sample Identification","COC #"
"MWHResult","380-73365-1","HI0000214","","12/07/2023","030000","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene","1350 FRONT ST 12012311701","380-73365-1"
"MWHResult","380-73365-1","HI0000214","","12/07/2023","030000","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene","1350 FRONT ST 12012311701","380-73365-1"
"MWHResult","380-73365-1","HI0000214","","12/07/2023","030000","2414","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,3-Trichloropropane","1350 FRONT ST 12012311701","380-73365-1"
"MWHResult","380-73365-1","HI0000214","","12/07/2023","030000","2955","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Xylenes, Total","1350 FRONT ST 12012311701","380-73365-1"
"MWHResult","380-73365-1","HI0000214","","12/07/2023","030000","2963","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","m,p-Xylenes","1350 FRONT ST 12012311701","380-73365-1"
"MWHResult","380-73365-1","HI0000214","","12/07/2023","030000","2964","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Dichloromethane","1350 FRONT ST 12012311701","380-73365-1"
"MWHResult","380-73365-1","HI0000214","","12/07/2023","030000","2968","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Dichlorobenzene","1350 FRONT ST 12012311701","380-73365-1"
"MWHResult","380-73365-1","HI0000214","","12/07/2023","030000","2969","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","p-Dichlorobenzene","1350 FRONT ST 12012311701","380-73365-1"
"MWHResult","380-73365-1","HI0000214","","12/07/2023","030000","2976","524.2","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","Vinyl Chloride (VC)","1350 FRONT ST 12012311701","380-73365-1"
"MWHResult","380-73365-1","HI0000214","","12/07/2023","030000","2977","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1-Dichloroethene","1350 FRONT ST 12012311701","380-73365-1"
"MWHResult","380-73365-1","HI0000214","","12/07/2023","030000","2979","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","trans-1,2-Dichloroethylene","1350 FRONT ST 12012311701","380-73365-1"
"MWHResult","380-73365-1","HI0000214","","12/07/2023","030000","2980","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloroethane","1350 FRONT ST 12012311701","380-73365-1"
"MWHResult","380-73365-1","HI0000214","","12/07/2023","030000","2981","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,1-Trichloroethane","1350 FRONT ST 12012311701","380-73365-1"
"MWHResult","380-73365-1","HI0000214","","12/07/2023","030000","2982","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Carbon tetrachloride","1350 FRONT ST 12012311701","380-73365-1"
"MWHResult","380-73365-1","HI0000214","","12/07/2023","030000","2983","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloropropane","1350 FRONT ST 12012311701","380-73365-1"
"MWHResult","380-73365-1","HI0000214","","12/07/2023","030000","2984","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Trichloroethylene","1350 FRONT ST 12012311701","380-73365-1"
"MWHResult","380-73365-1","HI0000214","","12/07/2023","030000","2985","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,2-Trichloroethane","1350 FRONT ST 12012311701","380-73365-1"
"MWHResult","380-73365-1","HI0000214","","12/07/2023","030000","2987","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Tetrachloroethylene","1350 FRONT ST 12012311701","380-73365-1"
"MWHResult","380-73365-1","HI0000214","","12/07/2023","030000","2989","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Chlorobenzene","1350 FRONT ST 12012311701","380-73365-1"
"MWHResult","380-73365-1","HI0000214","","12/07/2023","030000","2990","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Benzene","1350 FRONT ST 12012311701","380-73365-1"
"MWHResult","380-73365-1","HI0000214","","12/07/2023","030000","2991","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Toluene","1350 FRONT ST 12012311701","380-73365-1"
"MWHResult","380-73365-1","HI0000214","","12/07/2023","030000","2992","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Ethylbenzene","1350 FRONT ST 12012311701","380-73365-1"
"MWHResult","380-73365-1","HI0000214","","12/07/2023","030000","2996","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Styrene","1350 FRONT ST 12012311701","380-73365-1"
