"Result Indicator","Lab Sample No","PWS ID","Prep Date","Analyzed Date","Time","Analyte Code","Method Code","Lab ID","Cert Agency","Data Quality","MRL","Detect Level","Unit Code","<Detect Level","Concentration","Analyte","Sample Identification","COC #"
"MWHResult","380-60461-2","HI0000215","","08/29/2023","041800","2989","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Chlorobenzene","PWS 215 214 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-2","HI0000215","","08/29/2023","041800","2990","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Benzene","PWS 215 214 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-2","HI0000215","","08/29/2023","041800","2991","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Toluene","PWS 215 214 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-2","HI0000215","","08/29/2023","041800","2992","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Ethylbenzene","PWS 215 214 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-2","HI0000215","","08/29/2023","041800","2996","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Styrene","PWS 215 214 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-2","HI0000215","","08/29/2023","041800","2997","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Xylene","PWS 215 214 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-3","HI0000215","","08/29/2023","044000","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene","PWS 215 230 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-3","HI0000215","","08/29/2023","044000","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene","PWS 215 230 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-3","HI0000215","","08/29/2023","044000","2414","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,3-Trichloropropane","PWS 215 230 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-3","HI0000215","","08/29/2023","044000","2955","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Xylenes, Total","PWS 215 230 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-3","HI0000215","","08/29/2023","044000","2963","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","m,p-Xylenes","PWS 215 230 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-3","HI0000215","","08/29/2023","044000","2964","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","N","2.0","Dichloromethane","PWS 215 230 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-3","HI0000215","","08/29/2023","044000","2968","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Dichlorobenzene","PWS 215 230 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-3","HI0000215","","08/29/2023","044000","2969","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","p-Dichlorobenzene","PWS 215 230 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-3","HI0000215","","08/29/2023","044000","2976","524.2","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","Vinyl Chloride (VC)","PWS 215 230 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-3","HI0000215","","08/29/2023","044000","2977","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1-Dichloroethene","PWS 215 230 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-3","HI0000215","","08/29/2023","044000","2979","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","trans-1,2-Dichloroethylene","PWS 215 230 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-3","HI0000215","","08/29/2023","044000","2980","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloroethane","PWS 215 230 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-3","HI0000215","","08/29/2023","044000","2981","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,1-Trichloroethane","PWS 215 230 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-3","HI0000215","","08/29/2023","044000","2982","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Carbon tetrachloride","PWS 215 230 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-3","HI0000215","","08/29/2023","044000","2983","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloropropane","PWS 215 230 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-3","HI0000215","","08/29/2023","044000","2984","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Trichloroethylene","PWS 215 230 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-3","HI0000215","","08/29/2023","044000","2985","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,2-Trichloroethane","PWS 215 230 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-3","HI0000215","","08/29/2023","044000","2987","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Tetrachloroethylene","PWS 215 230 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-3","HI0000215","","08/29/2023","044000","2989","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Chlorobenzene","PWS 215 230 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-3","HI0000215","","08/29/2023","044000","2990","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Benzene","PWS 215 230 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-3","HI0000215","","08/29/2023","044000","2991","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Toluene","PWS 215 230 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-3","HI0000215","","08/29/2023","044000","2992","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Ethylbenzene","PWS 215 230 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-3","HI0000215","","08/29/2023","044000","2996","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Styrene","PWS 215 230 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-3","HI0000215","","08/29/2023","044000","2997","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Xylene","PWS 215 230 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-4","HI0000215","","08/29/2023","050200","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene","PWS 215 346 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-4","HI0000215","","08/29/2023","050200","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene","PWS 215 346 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-4","HI0000215","","08/29/2023","050200","2414","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,3-Trichloropropane","PWS 215 346 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-4","HI0000215","","08/29/2023","050200","2955","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Xylenes, Total","PWS 215 346 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-4","HI0000215","","08/29/2023","050200","2963","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","m,p-Xylenes","PWS 215 346 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-4","HI0000215","","08/29/2023","050200","2964","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","N","1.7","Dichloromethane","PWS 215 346 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-4","HI0000215","","08/29/2023","050200","2968","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Dichlorobenzene","PWS 215 346 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-4","HI0000215","","08/29/2023","050200","2969","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","p-Dichlorobenzene","PWS 215 346 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-4","HI0000215","","08/29/2023","050200","2976","524.2","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","Vinyl Chloride (VC)","PWS 215 346 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-4","HI0000215","","08/29/2023","050200","2977","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1-Dichloroethene","PWS 215 346 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-4","HI0000215","","08/29/2023","050200","2979","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","trans-1,2-Dichloroethylene","PWS 215 346 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-4","HI0000215","","08/29/2023","050200","2980","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloroethane","PWS 215 346 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-4","HI0000215","","08/29/2023","050200","2981","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,1-Trichloroethane","PWS 215 346 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-4","HI0000215","","08/29/2023","050200","2982","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Carbon tetrachloride","PWS 215 346 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-4","HI0000215","","08/29/2023","050200","2983","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloropropane","PWS 215 346 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-4","HI0000215","","08/29/2023","050200","2984","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Trichloroethylene","PWS 215 346 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-4","HI0000215","","08/29/2023","050200","2985","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,2-Trichloroethane","PWS 215 346 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-4","HI0000215","","08/29/2023","050200","2987","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Tetrachloroethylene","PWS 215 346 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-4","HI0000215","","08/29/2023","050200","2989","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Chlorobenzene","PWS 215 346 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-4","HI0000215","","08/29/2023","050200","2990","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Benzene","PWS 215 346 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-4","HI0000215","","08/29/2023","050200","2991","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Toluene","PWS 215 346 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-4","HI0000215","","08/29/2023","050200","2992","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Ethylbenzene","PWS 215 346 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-4","HI0000215","","08/29/2023","050200","2996","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Styrene","PWS 215 346 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-4","HI0000215","","08/29/2023","050200","2997","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Xylene","PWS 215 346 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-5","HI0000215","","08/29/2023","052400","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene","PWS 215 367 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-5","HI0000215","","08/29/2023","052400","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene","PWS 215 367 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-5","HI0000215","","08/29/2023","052400","2414","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,3-Trichloropropane","PWS 215 367 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-5","HI0000215","","08/29/2023","052400","2955","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Xylenes, Total","PWS 215 367 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-5","HI0000215","","08/29/2023","052400","2963","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","m,p-Xylenes","PWS 215 367 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-5","HI0000215","","08/29/2023","052400","2964","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","N","3.8","Dichloromethane","PWS 215 367 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-5","HI0000215","","08/29/2023","052400","2968","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Dichlorobenzene","PWS 215 367 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-5","HI0000215","","08/29/2023","052400","2969","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","p-Dichlorobenzene","PWS 215 367 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-5","HI0000215","","08/29/2023","052400","2976","524.2","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","Vinyl Chloride (VC)","PWS 215 367 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-5","HI0000215","","08/29/2023","052400","2977","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1-Dichloroethene","PWS 215 367 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-5","HI0000215","","08/29/2023","052400","2979","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","trans-1,2-Dichloroethylene","PWS 215 367 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-5","HI0000215","","08/29/2023","052400","2980","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloroethane","PWS 215 367 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-5","HI0000215","","08/29/2023","052400","2981","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,1-Trichloroethane","PWS 215 367 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-5","HI0000215","","08/29/2023","052400","2982","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Carbon tetrachloride","PWS 215 367 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-5","HI0000215","","08/29/2023","052400","2983","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloropropane","PWS 215 367 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-5","HI0000215","","08/29/2023","052400","2984","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Trichloroethylene","PWS 215 367 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-5","HI0000215","","08/29/2023","052400","2985","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,2-Trichloroethane","PWS 215 367 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-5","HI0000215","","08/29/2023","052400","2987","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Tetrachloroethylene","PWS 215 367 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-5","HI0000215","","08/29/2023","052400","2989","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Chlorobenzene","PWS 215 367 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-5","HI0000215","","08/29/2023","052400","2990","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Benzene","PWS 215 367 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-5","HI0000215","","08/29/2023","052400","2991","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Toluene","PWS 215 367 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-5","HI0000215","","08/29/2023","052400","2992","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Ethylbenzene","PWS 215 367 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-5","HI0000215","","08/29/2023","052400","2996","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Styrene","PWS 215 367 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-5","HI0000215","","08/29/2023","052400","2997","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Xylene","PWS 215 367 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-6","HI0000215","","08/29/2023","054700","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene","PWS 215 371 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-6","HI0000215","","08/29/2023","054700","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene","PWS 215 371 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-6","HI0000215","","08/29/2023","054700","2414","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,3-Trichloropropane","PWS 215 371 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-6","HI0000215","","08/29/2023","054700","2955","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Xylenes, Total","PWS 215 371 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-6","HI0000215","","08/29/2023","054700","2963","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","m,p-Xylenes","PWS 215 371 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-6","HI0000215","","08/29/2023","054700","2964","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","N","1.0","Dichloromethane","PWS 215 371 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-6","HI0000215","","08/29/2023","054700","2968","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Dichlorobenzene","PWS 215 371 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-6","HI0000215","","08/29/2023","054700","2969","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","p-Dichlorobenzene","PWS 215 371 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-6","HI0000215","","08/29/2023","054700","2976","524.2","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","Vinyl Chloride (VC)","PWS 215 371 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-6","HI0000215","","08/29/2023","054700","2977","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1-Dichloroethene","PWS 215 371 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-6","HI0000215","","08/29/2023","054700","2979","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","trans-1,2-Dichloroethylene","PWS 215 371 Kulalani Pl","380-60461-1"
"MWHResult","380-60461-6","HI0000215","","08/29/2023","054700","2980","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloroethane","PWS 215 371 Kulalani Pl","380-60461-1"
