"Result Indicator","Lab Sample No","PWS ID","Prep Date","Analyzed Date","Time","Analyte Code","Method Code","Lab ID","Cert Agency","Data Quality","MRL","Detect Level","Unit Code","<Detect Level","Concentration","Analyte","Sample Identification","COC #"
"MWHResult","380-75528-1","HI0000247","","12/19/2023","195700","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene","Piiholo WTP Vault D (12152313901)","380-75528-1"
"MWHResult","380-75528-1","HI0000247","","12/19/2023","195700","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene","Piiholo WTP Vault D (12152313901)","380-75528-1"
"MWHResult","380-75528-1","HI0000247","","12/19/2023","195700","2414","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,3-Trichloropropane","Piiholo WTP Vault D (12152313901)","380-75528-1"
"MWHResult","380-75528-1","HI0000247","","12/19/2023","195700","2955","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Xylenes, Total","Piiholo WTP Vault D (12152313901)","380-75528-1"
"MWHResult","380-75528-1","HI0000247","","12/19/2023","195700","2963","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","m,p-Xylenes","Piiholo WTP Vault D (12152313901)","380-75528-1"
"MWHResult","380-75528-1","HI0000247","","12/19/2023","195700","2964","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Dichloromethane","Piiholo WTP Vault D (12152313901)","380-75528-1"
"MWHResult","380-75528-1","HI0000247","","12/19/2023","195700","2968","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Dichlorobenzene","Piiholo WTP Vault D (12152313901)","380-75528-1"
"MWHResult","380-75528-1","HI0000247","","12/19/2023","195700","2969","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","p-Dichlorobenzene","Piiholo WTP Vault D (12152313901)","380-75528-1"
"MWHResult","380-75528-1","HI0000247","","12/19/2023","195700","2976","524.2","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","Vinyl Chloride (VC)","Piiholo WTP Vault D (12152313901)","380-75528-1"
"MWHResult","380-75528-1","HI0000247","","12/19/2023","195700","2977","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1-Dichloroethene","Piiholo WTP Vault D (12152313901)","380-75528-1"
"MWHResult","380-75528-1","HI0000247","","12/19/2023","195700","2979","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","trans-1,2-Dichloroethylene","Piiholo WTP Vault D (12152313901)","380-75528-1"
"MWHResult","380-75528-1","HI0000247","","12/19/2023","195700","2980","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloroethane","Piiholo WTP Vault D (12152313901)","380-75528-1"
"MWHResult","380-75528-1","HI0000247","","12/19/2023","195700","2981","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,1-Trichloroethane","Piiholo WTP Vault D (12152313901)","380-75528-1"
"MWHResult","380-75528-1","HI0000247","","12/19/2023","195700","2982","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Carbon tetrachloride","Piiholo WTP Vault D (12152313901)","380-75528-1"
