"Result Indicator","Lab Sample No","PWS ID","Prep Date","Analyzed Date","Time","Analyte Code","Method Code","Lab ID","Cert Agency","Data Quality","MRL","Detect Level","Unit Code","<Detect Level","Concentration","Analyte","Sample Identification","COC #"
"MWHResult","380-72321-1","HI0000214","","11/27/2023","200900","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene","1254 AINAKEA RD 11202313901","380-72321-1"
"MWHResult","380-72321-1","HI0000214","","11/27/2023","200900","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene","1254 AINAKEA RD 11202313901","380-72321-1"
"MWHResult","380-72321-1","HI0000214","","11/27/2023","200900","2414","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,3-Trichloropropane","1254 AINAKEA RD 11202313901","380-72321-1"
"MWHResult","380-72321-1","HI0000214","","11/27/2023","200900","2955","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Xylenes, Total","1254 AINAKEA RD 11202313901","380-72321-1"
"MWHResult","380-72321-1","HI0000214","","11/27/2023","200900","2963","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","m,p-Xylenes","1254 AINAKEA RD 11202313901","380-72321-1"
"MWHResult","380-72321-1","HI0000214","","11/27/2023","200900","2964","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Dichloromethane","1254 AINAKEA RD 11202313901","380-72321-1"
"MWHResult","380-72321-1","HI0000214","","11/27/2023","200900","2968","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Dichlorobenzene","1254 AINAKEA RD 11202313901","380-72321-1"
"MWHResult","380-72321-1","HI0000214","","11/27/2023","200900","2969","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","p-Dichlorobenzene","1254 AINAKEA RD 11202313901","380-72321-1"
"MWHResult","380-72321-1","HI0000214","","11/27/2023","200900","2976","524.2","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","Vinyl Chloride (VC)","1254 AINAKEA RD 11202313901","380-72321-1"
"MWHResult","380-72321-1","HI0000214","","11/27/2023","200900","2977","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1-Dichloroethene","1254 AINAKEA RD 11202313901","380-72321-1"
"MWHResult","380-72321-1","HI0000214","","11/27/2023","200900","2979","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","trans-1,2-Dichloroethylene","1254 AINAKEA RD 11202313901","380-72321-1"
"MWHResult","380-72321-1","HI0000214","","11/27/2023","200900","2980","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloroethane","1254 AINAKEA RD 11202313901","380-72321-1"
