"Result Indicator","Lab Sample No","PWS ID","Prep Date","Analyzed Date","Time","Analyte Code","Method Code","Lab ID","Cert Agency","Data Quality","MRL","Detect Level","Unit Code","<Detect Level","Concentration","Analyte","Sample Identification","COC #"
"MWHResult","380-72310-1","HI0000214","","11/27/2023","194600","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene","Puunoa Pl FH 52 11162311701","380-72310-1"
"MWHResult","380-72310-1","HI0000214","","11/27/2023","194600","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene","Puunoa Pl FH 52 11162311701","380-72310-1"
"MWHResult","380-72310-1","HI0000214","","11/27/2023","194600","2414","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,3-Trichloropropane","Puunoa Pl FH 52 11162311701","380-72310-1"
"MWHResult","380-72310-1","HI0000214","","11/27/2023","194600","2955","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Xylenes, Total","Puunoa Pl FH 52 11162311701","380-72310-1"
"MWHResult","380-72310-1","HI0000214","","11/27/2023","194600","2963","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","m,p-Xylenes","Puunoa Pl FH 52 11162311701","380-72310-1"
"MWHResult","380-72310-1","HI0000214","","11/27/2023","194600","2964","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Dichloromethane","Puunoa Pl FH 52 11162311701","380-72310-1"
"MWHResult","380-72310-1","HI0000214","","11/27/2023","194600","2968","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Dichlorobenzene","Puunoa Pl FH 52 11162311701","380-72310-1"
"MWHResult","380-72310-1","HI0000214","","11/27/2023","194600","2969","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","p-Dichlorobenzene","Puunoa Pl FH 52 11162311701","380-72310-1"
"MWHResult","380-72310-1","HI0000214","","11/27/2023","194600","2976","524.2","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","Vinyl Chloride (VC)","Puunoa Pl FH 52 11162311701","380-72310-1"
"MWHResult","380-72310-1","HI0000214","","11/27/2023","194600","2977","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1-Dichloroethene","Puunoa Pl FH 52 11162311701","380-72310-1"
"MWHResult","380-72310-1","HI0000214","","11/27/2023","194600","2979","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","trans-1,2-Dichloroethylene","Puunoa Pl FH 52 11162311701","380-72310-1"
"MWHResult","380-72310-1","HI0000214","","11/27/2023","194600","2980","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloroethane","Puunoa Pl FH 52 11162311701","380-72310-1"
"MWHResult","380-72310-1","HI0000214","","11/27/2023","194600","2981","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,1-Trichloroethane","Puunoa Pl FH 52 11162311701","380-72310-1"
"MWHResult","380-72310-1","HI0000214","","11/27/2023","194600","2982","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Carbon tetrachloride","Puunoa Pl FH 52 11162311701","380-72310-1"
"MWHResult","380-72310-1","HI0000214","","11/27/2023","194600","2983","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloropropane","Puunoa Pl FH 52 11162311701","380-72310-1"
"MWHResult","380-72310-1","HI0000214","","11/27/2023","194600","2984","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Trichloroethylene","Puunoa Pl FH 52 11162311701","380-72310-1"
"MWHResult","380-72310-1","HI0000214","","11/27/2023","194600","2985","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,2-Trichloroethane","Puunoa Pl FH 52 11162311701","380-72310-1"
"MWHResult","380-72310-1","HI0000214","","11/27/2023","194600","2987","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Tetrachloroethylene","Puunoa Pl FH 52 11162311701","380-72310-1"
"MWHResult","380-72310-1","HI0000214","","11/27/2023","194600","2989","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Chlorobenzene","Puunoa Pl FH 52 11162311701","380-72310-1"
"MWHResult","380-72310-1","HI0000214","","11/27/2023","194600","2990","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Benzene","Puunoa Pl FH 52 11162311701","380-72310-1"
"MWHResult","380-72310-1","HI0000214","","11/27/2023","194600","2991","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Toluene","Puunoa Pl FH 52 11162311701","380-72310-1"
"MWHResult","380-72310-1","HI0000214","","11/27/2023","194600","2992","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Ethylbenzene","Puunoa Pl FH 52 11162311701","380-72310-1"
"MWHResult","380-72310-1","HI0000214","","11/27/2023","194600","2996","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Styrene","Puunoa Pl FH 52 11162311701","380-72310-1"
"MWHResult","380-72310-1","HI0000214","","11/27/2023","194600","2997","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Xylene","Puunoa Pl FH 52 11162311701","380-72310-1"
"MWHResult","380-72310-1","HI0000214","11/24/2023","11/26/2023","183200","2010","525.2","LABMWH","STATE","A","MRL","0.039","UG/L","Y","","Lindane","Puunoa Pl FH 52 11162311701","380-72310-1"
"MWHResult","380-72310-1","HI0000214","11/24/2023","11/26/2023","183200","2015","525.2","LABMWH","STATE","A","MRL","0.099","UG/L","Y","","Methoxychlor","Puunoa Pl FH 52 11162311701","380-72310-1"
"MWHResult","380-72310-1","HI0000214","11/24/2023","11/26/2023","183200","2035","525.2","LABMWH","STATE","A","MRL","0.59","UG/L","Y","","Di(2-ethylhexyl)adipate","Puunoa Pl FH 52 11162311701","380-72310-1"
"MWHResult","380-72310-1","HI0000214","11/24/2023","11/26/2023","183200","2037","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Simazine","Puunoa Pl FH 52 11162311701","380-72310-1"
"MWHResult","380-72310-1","HI0000214","11/24/2023","11/26/2023","183200","2039","525.2","LABMWH","STATE","A","MRL","0.59","UG/L","Y","","Bis(2-ethylhexyl) phthalate","Puunoa Pl FH 52 11162311701","380-72310-1"
"MWHResult","380-72310-1","HI0000214","11/24/2023","11/26/2023","183200","2042","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Hexachlorocyclopentadiene","Puunoa Pl FH 52 11162311701","380-72310-1"
"MWHResult","380-72310-1","HI0000214","11/24/2023","11/26/2023","183200","2050","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Atrazine","Puunoa Pl FH 52 11162311701","380-72310-1"
"MWHResult","380-72310-1","HI0000214","11/24/2023","11/26/2023","183200","2051","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Alachlor","Puunoa Pl FH 52 11162311701","380-72310-1"
"MWHResult","380-72310-1","HI0000214","11/24/2023","11/26/2023","183200","2065","525.2","LABMWH","STATE","A","MRL","0.039","UG/L","Y","","Heptachlor","Puunoa Pl FH 52 11162311701","380-72310-1"
"MWHResult","380-72310-1","HI0000214","11/24/2023","11/26/2023","183200","2067","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Heptachlor epoxide (isomer B)","Puunoa Pl FH 52 11162311701","380-72310-1"
"MWHResult","380-72310-1","HI0000214","11/24/2023","11/26/2023","183200","2274","525.2","LABMWH","STATE","A","MRL","0.049","UG/L","Y","","Hexachlorobenzene","Puunoa Pl FH 52 11162311701","380-72310-1"
"MWHResult","380-72310-1","HI0000214","11/24/2023","11/26/2023","183200","2306","525.2","LABMWH","STATE","A","MRL","0.020","UG/L","Y","","Benzo[a]pyrene","Puunoa Pl FH 52 11162311701","380-72310-1"
