"Result Indicator","Lab Sample No","PWS ID","Prep Date","Analyzed Date","Time","Analyte Code","Method Code","Lab ID","Cert Agency","Data Quality","MRL","Detect Level","Unit Code","<Detect Level","Concentration","Analyte","Sample Identification","COC #"
"MWHResult","380-72315-1","HI0000214","","11/26/2023","074600","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene","127 HINAU ST A 11202312301","380-72315-1"
"MWHResult","380-72315-1","HI0000214","","11/26/2023","074600","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene","127 HINAU ST A 11202312301","380-72315-1"
"MWHResult","380-72315-1","HI0000214","","11/26/2023","074600","2414","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,3-Trichloropropane","127 HINAU ST A 11202312301","380-72315-1"
"MWHResult","380-72315-1","HI0000214","","11/26/2023","074600","2955","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Xylenes, Total","127 HINAU ST A 11202312301","380-72315-1"
"MWHResult","380-72315-1","HI0000214","","11/26/2023","074600","2963","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","m,p-Xylenes","127 HINAU ST A 11202312301","380-72315-1"
"MWHResult","380-72315-1","HI0000214","","11/26/2023","074600","2964","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Dichloromethane","127 HINAU ST A 11202312301","380-72315-1"
"MWHResult","380-72315-1","HI0000214","","11/26/2023","074600","2968","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Dichlorobenzene","127 HINAU ST A 11202312301","380-72315-1"
"MWHResult","380-72315-1","HI0000214","","11/26/2023","074600","2969","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","p-Dichlorobenzene","127 HINAU ST A 11202312301","380-72315-1"
"MWHResult","380-72315-1","HI0000214","","11/26/2023","074600","2976","524.2","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","Vinyl Chloride (VC)","127 HINAU ST A 11202312301","380-72315-1"
"MWHResult","380-72315-1","HI0000214","","11/26/2023","074600","2977","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1-Dichloroethene","127 HINAU ST A 11202312301","380-72315-1"
"MWHResult","380-72315-1","HI0000214","","11/26/2023","074600","2979","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","trans-1,2-Dichloroethylene","127 HINAU ST A 11202312301","380-72315-1"
"MWHResult","380-72315-1","HI0000214","","11/26/2023","074600","2980","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloroethane","127 HINAU ST A 11202312301","380-72315-1"
"MWHResult","380-72315-1","HI0000214","","11/26/2023","074600","2981","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,1-Trichloroethane","127 HINAU ST A 11202312301","380-72315-1"
"MWHResult","380-72315-1","HI0000214","","11/26/2023","074600","2982","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Carbon tetrachloride","127 HINAU ST A 11202312301","380-72315-1"
"MWHResult","380-72315-1","HI0000214","","11/26/2023","074600","2983","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloropropane","127 HINAU ST A 11202312301","380-72315-1"
"MWHResult","380-72315-1","HI0000214","","11/26/2023","074600","2984","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Trichloroethylene","127 HINAU ST A 11202312301","380-72315-1"
"MWHResult","380-72315-1","HI0000214","","11/26/2023","074600","2985","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,2-Trichloroethane","127 HINAU ST A 11202312301","380-72315-1"
"MWHResult","380-72315-1","HI0000214","","11/26/2023","074600","2987","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Tetrachloroethylene","127 HINAU ST A 11202312301","380-72315-1"
"MWHResult","380-72315-1","HI0000214","","11/26/2023","074600","2989","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Chlorobenzene","127 HINAU ST A 11202312301","380-72315-1"
"MWHResult","380-72315-1","HI0000214","","11/26/2023","074600","2990","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Benzene","127 HINAU ST A 11202312301","380-72315-1"
"MWHResult","380-72315-1","HI0000214","","11/26/2023","074600","2991","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Toluene","127 HINAU ST A 11202312301","380-72315-1"
"MWHResult","380-72315-1","HI0000214","","11/26/2023","074600","2992","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Ethylbenzene","127 HINAU ST A 11202312301","380-72315-1"
"MWHResult","380-72315-1","HI0000214","","11/26/2023","074600","2996","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Styrene","127 HINAU ST A 11202312301","380-72315-1"
"MWHResult","380-72315-1","HI0000214","","11/26/2023","074600","2997","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Xylene","127 HINAU ST A 11202312301","380-72315-1"
"MWHResult","380-72315-2","HI0000214","","11/26/2023","080800","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene","127 HINAU ST B 11202312302","380-72315-1"
"MWHResult","380-72315-2","HI0000214","","11/26/2023","080800","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene","127 HINAU ST B 11202312302","380-72315-1"
"MWHResult","380-72315-2","HI0000214","","11/26/2023","080800","2414","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,3-Trichloropropane","127 HINAU ST B 11202312302","380-72315-1"
"MWHResult","380-72315-2","HI0000214","","11/26/2023","080800","2955","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Xylenes, Total","127 HINAU ST B 11202312302","380-72315-1"
"MWHResult","380-72315-2","HI0000214","","11/26/2023","080800","2963","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","m,p-Xylenes","127 HINAU ST B 11202312302","380-72315-1"
"MWHResult","380-72315-2","HI0000214","","11/26/2023","080800","2964","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Dichloromethane","127 HINAU ST B 11202312302","380-72315-1"
"MWHResult","380-72315-2","HI0000214","","11/26/2023","080800","2968","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Dichlorobenzene","127 HINAU ST B 11202312302","380-72315-1"
"MWHResult","380-72315-2","HI0000214","","11/26/2023","080800","2969","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","p-Dichlorobenzene","127 HINAU ST B 11202312302","380-72315-1"
"MWHResult","380-72315-2","HI0000214","","11/26/2023","080800","2976","524.2","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","Vinyl Chloride (VC)","127 HINAU ST B 11202312302","380-72315-1"
"MWHResult","380-72315-2","HI0000214","","11/26/2023","080800","2977","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1-Dichloroethene","127 HINAU ST B 11202312302","380-72315-1"
"MWHResult","380-72315-2","HI0000214","","11/26/2023","080800","2979","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","trans-1,2-Dichloroethylene","127 HINAU ST B 11202312302","380-72315-1"
"MWHResult","380-72315-2","HI0000214","","11/26/2023","080800","2980","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloroethane","127 HINAU ST B 11202312302","380-72315-1"
"MWHResult","380-72315-2","HI0000214","","11/26/2023","080800","2981","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,1-Trichloroethane","127 HINAU ST B 11202312302","380-72315-1"
"MWHResult","380-72315-2","HI0000214","","11/26/2023","080800","2982","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Carbon tetrachloride","127 HINAU ST B 11202312302","380-72315-1"
"MWHResult","380-72315-2","HI0000214","","11/26/2023","080800","2983","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloropropane","127 HINAU ST B 11202312302","380-72315-1"
"MWHResult","380-72315-2","HI0000214","","11/26/2023","080800","2984","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Trichloroethylene","127 HINAU ST B 11202312302","380-72315-1"
"MWHResult","380-72315-2","HI0000214","","11/26/2023","080800","2985","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,2-Trichloroethane","127 HINAU ST B 11202312302","380-72315-1"
"MWHResult","380-72315-2","HI0000214","","11/26/2023","080800","2987","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Tetrachloroethylene","127 HINAU ST B 11202312302","380-72315-1"
"MWHResult","380-72315-2","HI0000214","","11/26/2023","080800","2989","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Chlorobenzene","127 HINAU ST B 11202312302","380-72315-1"
"MWHResult","380-72315-2","HI0000214","","11/26/2023","080800","2990","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Benzene","127 HINAU ST B 11202312302","380-72315-1"
"MWHResult","380-72315-2","HI0000214","","11/26/2023","080800","2991","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Toluene","127 HINAU ST B 11202312302","380-72315-1"
"MWHResult","380-72315-2","HI0000214","","11/26/2023","080800","2992","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Ethylbenzene","127 HINAU ST B 11202312302","380-72315-1"
"MWHResult","380-72315-2","HI0000214","","11/26/2023","080800","2996","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Styrene","127 HINAU ST B 11202312302","380-72315-1"
"MWHResult","380-72315-2","HI0000214","","11/26/2023","080800","2997","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Xylene","127 HINAU ST B 11202312302","380-72315-1"
"MWHResult","380-72315-3","HI0000214","","11/26/2023","083100","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene","2000/1600 LIMAHANA CIR 11202312303","380-72315-1"
"MWHResult","380-72315-3","HI0000214","","11/26/2023","083100","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene","2000/1600 LIMAHANA CIR 11202312303","380-72315-1"
"MWHResult","380-72315-3","HI0000214","","11/26/2023","083100","2414","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,3-Trichloropropane","2000/1600 LIMAHANA CIR 11202312303","380-72315-1"
"MWHResult","380-72315-3","HI0000214","","11/26/2023","083100","2955","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Xylenes, Total","2000/1600 LIMAHANA CIR 11202312303","380-72315-1"
