"Result Indicator","Lab Sample No","PWS ID","Prep Date","Analyzed Date","Time","Analyte Code","Method Code","Lab ID","Cert Agency","Data Quality","MRL","Detect Level","Unit Code","<Detect Level","Concentration","Analyte","Sample Identification","COC #"
"MWHResult","380-62658-1","HI0000215","","09/14/2023","070700","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene","391 Kulalani Pl First Draw","380-62658-1"
"MWHResult","380-62658-1","HI0000215","","09/14/2023","070700","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene","391 Kulalani Pl First Draw","380-62658-1"
"MWHResult","380-62658-1","HI0000215","","09/14/2023","070700","2414","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,3-Trichloropropane","391 Kulalani Pl First Draw","380-62658-1"
"MWHResult","380-62658-1","HI0000215","","09/14/2023","070700","2955","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Xylenes, Total","391 Kulalani Pl First Draw","380-62658-1"
"MWHResult","380-62658-1","HI0000215","","09/14/2023","070700","2963","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","m,p-Xylenes","391 Kulalani Pl First Draw","380-62658-1"
"MWHResult","380-62658-1","HI0000215","","09/14/2023","070700","2964","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Dichloromethane","391 Kulalani Pl First Draw","380-62658-1"
"MWHResult","380-62658-1","HI0000215","","09/14/2023","070700","2968","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Dichlorobenzene","391 Kulalani Pl First Draw","380-62658-1"
"MWHResult","380-62658-1","HI0000215","","09/14/2023","070700","2969","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","p-Dichlorobenzene","391 Kulalani Pl First Draw","380-62658-1"
"MWHResult","380-62658-1","HI0000215","","09/14/2023","070700","2976","524.2","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","Vinyl Chloride (VC)","391 Kulalani Pl First Draw","380-62658-1"
"MWHResult","380-62658-1","HI0000215","","09/14/2023","070700","2977","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1-Dichloroethene","391 Kulalani Pl First Draw","380-62658-1"
"MWHResult","380-62658-1","HI0000215","","09/14/2023","070700","2979","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","trans-1,2-Dichloroethylene","391 Kulalani Pl First Draw","380-62658-1"
"MWHResult","380-62658-1","HI0000215","","09/14/2023","070700","2980","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloroethane","391 Kulalani Pl First Draw","380-62658-1"
"MWHResult","380-62658-1","HI0000215","","09/14/2023","070700","2981","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,1-Trichloroethane","391 Kulalani Pl First Draw","380-62658-1"
"MWHResult","380-62658-1","HI0000215","","09/14/2023","070700","2982","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Carbon tetrachloride","391 Kulalani Pl First Draw","380-62658-1"
"MWHResult","380-62658-1","HI0000215","","09/14/2023","070700","2983","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloropropane","391 Kulalani Pl First Draw","380-62658-1"
"MWHResult","380-62658-1","HI0000215","","09/14/2023","070700","2984","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Trichloroethylene","391 Kulalani Pl First Draw","380-62658-1"
"MWHResult","380-62658-1","HI0000215","","09/14/2023","070700","2985","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,2-Trichloroethane","391 Kulalani Pl First Draw","380-62658-1"
"MWHResult","380-62658-1","HI0000215","","09/14/2023","070700","2987","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Tetrachloroethylene","391 Kulalani Pl First Draw","380-62658-1"
"MWHResult","380-62658-1","HI0000215","","09/14/2023","070700","2989","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Chlorobenzene","391 Kulalani Pl First Draw","380-62658-1"
"MWHResult","380-62658-1","HI0000215","","09/14/2023","070700","2990","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","N","3.8","Benzene","391 Kulalani Pl First Draw","380-62658-1"
"MWHResult","380-62658-1","HI0000215","","09/14/2023","070700","2991","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","N","1.6","Toluene","391 Kulalani Pl First Draw","380-62658-1"
"MWHResult","380-62658-1","HI0000215","","09/14/2023","070700","2992","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Ethylbenzene","391 Kulalani Pl First Draw","380-62658-1"
"MWHResult","380-62658-1","HI0000215","","09/14/2023","070700","2996","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","N","1.8","Styrene","391 Kulalani Pl First Draw","380-62658-1"
"MWHResult","380-62658-1","HI0000215","","09/14/2023","070700","2997","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Xylene","391 Kulalani Pl First Draw","380-62658-1"
"MWHResult","380-62658-2","HI0000215","","09/14/2023","072700","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene","391 Kulalani Pl Flushed","380-62658-1"
"MWHResult","380-62658-2","HI0000215","","09/14/2023","072700","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene","391 Kulalani Pl Flushed","380-62658-1"
"MWHResult","380-62658-2","HI0000215","","09/14/2023","072700","2414","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,3-Trichloropropane","391 Kulalani Pl Flushed","380-62658-1"
"MWHResult","380-62658-2","HI0000215","","09/14/2023","072700","2955","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Xylenes, Total","391 Kulalani Pl Flushed","380-62658-1"
"MWHResult","380-62658-2","HI0000215","","09/14/2023","072700","2963","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","m,p-Xylenes","391 Kulalani Pl Flushed","380-62658-1"
"MWHResult","380-62658-2","HI0000215","","09/14/2023","072700","2964","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Dichloromethane","391 Kulalani Pl Flushed","380-62658-1"
"MWHResult","380-62658-2","HI0000215","","09/14/2023","072700","2968","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Dichlorobenzene","391 Kulalani Pl Flushed","380-62658-1"
"MWHResult","380-62658-2","HI0000215","","09/14/2023","072700","2969","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","p-Dichlorobenzene","391 Kulalani Pl Flushed","380-62658-1"
"MWHResult","380-62658-2","HI0000215","","09/14/2023","072700","2976","524.2","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","Vinyl Chloride (VC)","391 Kulalani Pl Flushed","380-62658-1"
"MWHResult","380-62658-2","HI0000215","","09/14/2023","072700","2977","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1-Dichloroethene","391 Kulalani Pl Flushed","380-62658-1"
"MWHResult","380-62658-2","HI0000215","","09/14/2023","072700","2979","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","trans-1,2-Dichloroethylene","391 Kulalani Pl Flushed","380-62658-1"
"MWHResult","380-62658-2","HI0000215","","09/14/2023","072700","2980","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloroethane","391 Kulalani Pl Flushed","380-62658-1"
"MWHResult","380-62658-2","HI0000215","","09/14/2023","072700","2981","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,1-Trichloroethane","391 Kulalani Pl Flushed","380-62658-1"
"MWHResult","380-62658-2","HI0000215","","09/14/2023","072700","2982","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Carbon tetrachloride","391 Kulalani Pl Flushed","380-62658-1"
"MWHResult","380-62658-2","HI0000215","","09/14/2023","072700","2983","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2-Dichloropropane","391 Kulalani Pl Flushed","380-62658-1"
"MWHResult","380-62658-2","HI0000215","","09/14/2023","072700","2984","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Trichloroethylene","391 Kulalani Pl Flushed","380-62658-1"
"MWHResult","380-62658-2","HI0000215","","09/14/2023","072700","2985","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1,2-Trichloroethane","391 Kulalani Pl Flushed","380-62658-1"
"MWHResult","380-62658-2","HI0000215","","09/14/2023","072700","2987","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Tetrachloroethylene","391 Kulalani Pl Flushed","380-62658-1"
"MWHResult","380-62658-2","HI0000215","","09/14/2023","072700","2989","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Chlorobenzene","391 Kulalani Pl Flushed","380-62658-1"
"MWHResult","380-62658-2","HI0000215","","09/14/2023","072700","2990","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Benzene","391 Kulalani Pl Flushed","380-62658-1"
"MWHResult","380-62658-2","HI0000215","","09/14/2023","072700","2991","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Toluene","391 Kulalani Pl Flushed","380-62658-1"
"MWHResult","380-62658-2","HI0000215","","09/14/2023","072700","2992","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Ethylbenzene","391 Kulalani Pl Flushed","380-62658-1"
"MWHResult","380-62658-2","HI0000215","","09/14/2023","072700","2996","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Styrene","391 Kulalani Pl Flushed","380-62658-1"
"MWHResult","380-62658-2","HI0000215","","09/14/2023","072700","2997","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Xylene","391 Kulalani Pl Flushed","380-62658-1"
"MWHResult","380-62658-3","HI0000215","","09/14/2023","074600","2378","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,4-Trichlorobenzene","367 Kulalani Pl First Draw","380-62658-1"
"MWHResult","380-62658-3","HI0000215","","09/14/2023","074600","2380","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","cis-1,2-Dichloroethylene","367 Kulalani Pl First Draw","380-62658-1"
"MWHResult","380-62658-3","HI0000215","","09/14/2023","074600","2414","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,2,3-Trichloropropane","367 Kulalani Pl First Draw","380-62658-1"
"MWHResult","380-62658-3","HI0000215","","09/14/2023","074600","2955","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Xylenes, Total","367 Kulalani Pl First Draw","380-62658-1"
"MWHResult","380-62658-3","HI0000215","","09/14/2023","074600","2963","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","m,p-Xylenes","367 Kulalani Pl First Draw","380-62658-1"
"MWHResult","380-62658-3","HI0000215","","09/14/2023","074600","2964","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","Dichloromethane","367 Kulalani Pl First Draw","380-62658-1"
"MWHResult","380-62658-3","HI0000215","","09/14/2023","074600","2968","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","o-Dichlorobenzene","367 Kulalani Pl First Draw","380-62658-1"
"MWHResult","380-62658-3","HI0000215","","09/14/2023","074600","2969","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","p-Dichlorobenzene","367 Kulalani Pl First Draw","380-62658-1"
"MWHResult","380-62658-3","HI0000215","","09/14/2023","074600","2976","524.2","LABMWH","STATE","A","MRL","0.30","UG/L","Y","","Vinyl Chloride (VC)","367 Kulalani Pl First Draw","380-62658-1"
"MWHResult","380-62658-3","HI0000215","","09/14/2023","074600","2977","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","1,1-Dichloroethene","367 Kulalani Pl First Draw","380-62658-1"
"MWHResult","380-62658-3","HI0000215","","09/14/2023","074600","2979","524.2","LABMWH","STATE","A","MRL","0.50","UG/L","Y","","trans-1,2-Dichloroethylene","367 Kulalani Pl First Draw","380-62658-1"
